H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
5.75440e+14	4.01451e+16	2.15803e+13	8.24509e+13	5.11615e+12	7.52633e+12	1.73397e+13	1.16821e+11	8.16119e+11	1.17663e+14	6.06542e+09	5.17629e+07	4.85655e+10	8.14042e+12	1.78864e+12	2.91635e+12	3.39789e+11	2.50019e+11	1.83284e+11
5.75440e+14	3.82126e+16	2.13578e+13	7.80720e+13	4.56341e+12	7.55004e+12	1.62860e+13	1.00291e+11	8.68081e+11	1.10208e+14	4.88881e+09	4.02436e+07	4.75961e+10	7.97242e+12	1.64469e+12	2.65363e+12	2.89228e+11	2.69669e+11	1.85128e+11
5.75440e+14	3.63899e+16	2.11383e+13	7.39225e+13	4.06772e+12	7.56730e+12	1.52846e+13	8.60837e+10	9.21752e+11	1.03148e+14	3.93877e+09	0	4.66246e+10	7.79871e+12	1.51134e+12	2.41390e+12	2.46200e+11	2.90436e+11	1.86759e+11
5.75440e+14	3.46691e+16	2.09208e+13	6.99884e+13	3.62351e+12	7.57795e+12	1.43330e+13	7.38699e+10	9.77091e+11	9.64662e+13	3.17171e+09	0	4.56516e+10	7.62047e+12	1.38790e+12	2.19522e+12	2.09581e+11	3.12352e+11	1.88175e+11
5.75440e+14	3.30453e+16	2.07059e+13	6.62613e+13	3.22590e+12	7.58212e+12	1.34302e+13	6.33776e+10	1.03399e+12	9.01567e+13	2.55314e+09	0	4.46811e+10	7.43905e+12	1.27395e+12	1.99605e+12	1.78450e+11	3.35432e+11	1.89377e+11
5.75440e+14	3.15098e+16	2.04916e+13	6.27254e+13	2.87007e+12	7.57960e+12	1.25729e+13	5.43552e+10	1.09244e+12	8.41942e+13	2.05390e+09	0	4.37113e+10	7.25522e+12	1.16867e+12	1.81449e+12	1.51956e+11	3.59715e+11	1.90366e+11
5.75440e+14	3.00576e+16	2.02779e+13	5.93718e+13	2.55192e+12	7.57039e+12	1.17597e+13	4.66002e+10	1.15235e+12	7.85676e+13	1.65131e+09	0	4.27444e+10	7.06997e+12	1.07155e+12	1.64913e+12	1.29418e+11	3.85212e+11	1.91144e+11
5.75440e+14	2.86831e+16	2.00643e+13	5.61905e+13	2.26765e+12	7.55448e+12	1.09889e+13	3.99349e+10	1.21365e+12	7.32618e+13	1.32679e+09	0	4.17815e+10	6.88410e+12	9.82021e+11	1.49856e+12	1.10246e+11	4.11939e+11	1.91715e+11
5.75440e+14	2.73813e+16	1.98504e+13	5.31718e+13	2.01383e+12	7.53184e+12	1.02587e+13	3.42067e+10	1.27624e+12	6.82619e+13	1.06530e+09	0	4.08234e+10	6.69832e+12	8.99544e+11	1.36148e+12	9.39333e+10	4.39903e+11	1.92082e+11
5.75440e+14	2.61475e+16	1.96355e+13	5.03073e+13	1.78735e+12	7.50247e+12	9.56731e+12	2.92851e+10	1.34004e+12	6.35540e+13	8.54723e+08	0	3.98710e+10	6.51323e+12	8.23610e+11	1.23672e+12	8.00533e+10	4.69102e+11	1.92247e+11
5.75440e+14	2.49771e+16	1.94193e+13	4.75883e+13	1.58537e+12	7.46635e+12	8.91318e+12	2.50569e+10	1.40495e+12	5.91229e+13	6.85205e+08	0	3.89248e+10	6.32934e+12	7.53717e+11	1.12316e+12	6.82393e+10	4.99530e+11	1.92218e+11
5.75440e+14	2.38657e+16	1.92013e+13	4.50064e+13	1.40531e+12	7.42349e+12	8.29461e+12	2.14248e+10	1.47090e+12	5.49542e+13	5.48804e+08	0	3.79853e+10	6.14705e+12	6.89403e+11	1.01979e+12	5.81806e+10	5.31175e+11	1.91996e+11
5.75440e+14	2.28100e+16	1.89811e+13	4.25550e+13	1.24494e+12	7.37392e+12	7.71027e+12	1.83063e+10	1.53776e+12	5.10358e+13	4.39140e+08	0	3.70533e+10	5.96678e+12	6.30255e+11	9.25722e+11	4.96158e+10	5.64001e+11	1.91588e+11
5.75440e+14	2.18061e+16	1.87583e+13	4.02270e+13	1.10217e+12	7.31768e+12	7.15868e+12	1.56297e+10	1.60544e+12	4.73545e+13	3.51028e+08	0	3.61292e+10	5.78883e+12	5.75873e+11	8.40116e+11	4.23208e+10	5.97968e+11	1.90999e+11
5.75440e+14	2.08509e+16	1.85325e+13	3.80160e+13	9.75137e+11	7.25484e+12	6.63849e+12	1.33334e+10	1.67382e+12	4.38979e+13	2.80285e+08	0	3.52134e+10	5.61345e+12	5.25886e+11	7.62211e+11	3.61058e+10	6.33019e+11	1.90234e+11
5.75440e+14	1.99413e+16	1.83035e+13	3.59156e+13	8.62170e+11	7.18547e+12	6.14833e+12	1.13642e+10	1.74280e+12	4.06542e+13	2.23531e+08	0	3.43064e+10	5.44085e+12	4.79950e+11	6.91312e+11	3.08092e+10	6.69086e+11	1.89298e+11
5.75440e+14	1.90746e+16	1.80709e+13	3.39209e+13	7.61792e+11	7.10970e+12	5.68707e+12	9.67684e+09	1.81226e+12	3.76129e+13	1.78051e+08	0	3.34088e+10	5.27123e+12	4.37758e+11	6.26807e+11	2.62951e+10	7.06074e+11	1.88197e+11
5.75440e+14	1.82476e+16	1.78343e+13	3.20252e+13	6.72602e+11	7.02752e+12	5.25321e+12	8.23108e+09	1.88209e+12	3.47615e+13	1.41622e+08	0	3.25201e+10	5.10460e+12	3.98992e+11	5.68085e+11	2.24449e+10	7.43881e+11	1.86936e+11
5.75440e+14	1.74581e+16	1.75936e+13	3.02237e+13	5.93407e+11	6.93914e+12	4.84567e+12	6.99341e+09	1.95219e+12	3.20903e+13	1.12480e+08	0	3.16411e+10	4.94110e+12	3.63395e+11	5.14642e+11	1.91608e+10	7.82383e+11	1.85521e+11
5.75440e+14	1.67047e+16	1.73488e+13	2.85137e+13	5.23195e+11	6.84487e+12	4.46367e+12	5.93570e+09	2.02239e+12	2.95923e+13	8.92119e+07	0	3.07730e+10	4.78100e+12	3.30749e+11	4.66054e+11	1.63611e+10	8.21409e+11	1.83959e+11
5.75440e+14	1.59816e+16	1.70983e+13	2.68829e+13	4.60751e+11	6.74406e+12	4.10466e+12	5.02915e+09	2.09274e+12	2.72481e+13	7.05972e+07	0	2.99116e+10	4.62350e+12	3.00698e+11	4.21704e+11	1.39659e+10	8.60853e+11	1.82246e+11
5.75440e+14	1.52928e+16	1.68442e+13	2.53400e+13	4.05598e+11	6.63827e+12	3.76991e+12	4.25780e+09	2.16286e+12	2.50653e+13	5.58066e+07	0	2.90644e+10	4.47000e+12	2.73234e+11	3.81500e+11	1.19277e+10	9.00412e+11	1.80403e+11
5.75440e+14	1.46337e+16	1.65855e+13	2.38749e+13	3.56763e+11	6.52711e+12	3.45723e+12	3.60005e+09	2.23275e+12	2.30278e+13	4.40380e+07	0	2.82281e+10	4.31986e+12	2.48065e+11	3.44941e+11	1.01883e+10	9.39918e+11	1.78429e+11
