H	H+	C+2	C+3	O+6	Si+2	Si+3
1.34896e+14	8.85996e+21	3.61980e+03	1.58342e+08	1.27047e+14	1.97548e-14	5.71393e-09
1.34896e+14	1.00775e+22	2.12087e+03	1.07014e+08	9.04745e+13	3.21591e-15	1.06748e-09
1.34896e+14	3.66862e+18	3.94732e+11	5.10830e+12	6.19382e+13	5.64871e+07	3.06853e+09
1.34896e+14	3.98540e+18	3.56628e+11	5.03859e+12	7.03380e+13	4.78095e+07	2.59483e+09
1.34896e+14	4.33193e+18	3.28455e+11	4.95872e+12	7.97857e+13	4.20350e+07	2.18488e+09
1.34896e+14	4.71131e+18	3.12465e+11	4.86877e+12	9.03941e+13	3.90162e+07	1.83047e+09
1.34896e+14	5.12706e+18	3.10274e+11	4.76907e+12	1.02247e+14	3.83803e+07	1.52505e+09
1.34896e+14	5.58318e+18	3.22243e+11	4.66018e+12	1.15390e+14	3.94955e+07	1.26351e+09
1.34896e+14	6.08422e+18	3.47069e+11	4.54300e+12	1.29825e+14	4.15444e+07	1.04170e+09
1.34896e+14	6.63609e+18	3.81800e+11	4.41910e+12	1.45550e+14	4.36920e+07	8.56003e+08
1.34896e+14	7.24612e+18	4.22225e+11	4.29044e+12	1.62601e+14	4.52644e+07	7.02802e+08
1.34896e+14	7.92401e+18	4.63595e+11	4.15947e+12	1.81120e+14	4.58617e+07	5.78228e+08
1.34896e+14	8.68288e+18	5.01429e+11	4.02905e+12	2.01413e+14	4.53648e+07	4.78170e+08
1.34896e+14	9.54032e+18	5.32164e+11	3.90229e+12	2.23985e+14	4.38625e+07	3.98483e+08
1.34896e+14	1.05206e+19	5.53569e+11	3.78259e+12	2.49577e+14	4.15556e+07	3.35299e+08
1.34896e+14	1.16558e+19	5.64771e+11	3.67319e+12	2.79169e+14	3.86823e+07	2.85289e+08
1.34896e+14	1.29874e+19	5.66022e+11	3.57693e+12	3.14006e+14	3.54853e+07	2.45890e+08
1.34896e+14	1.45685e+19	5.58285e+11	3.49596e+12	3.55632e+14	3.21338e+07	2.14911e+08
1.34896e+14	1.64644e+19	5.42741e+11	3.43148e+12	4.05923e+14	2.89800e+07	1.92268e+08
1.34896e+14	1.87555e+19	5.20331e+11	3.38351e+12	4.67131e+14	2.62643e+07	1.77991e+08
1.34896e+14	2.15375e+19	4.91369e+11	3.35042e+12	5.41890e+14	2.41784e+07	1.72873e+08
1.34896e+14	2.49235e+19	4.55403e+11	3.32827e+12	6.33203e+14	2.28287e+07	1.78497e+08
1.34896e+14	2.90453e+19	4.11468e+11	3.30978e+12	7.44403e+14	2.22079e+07	1.97378e+08
1.34896e+14	3.40553e+19	3.58633e+11	3.27990e+12	8.79108e+14	2.21876e+07	2.33113e+08
1.34896e+14	4.01271e+19	2.98396e+11	3.22445e+12	1.04111e+15	2.25432e+07	2.90410e+08
1.34896e+14	4.74584e+19	2.34431e+11	3.12157e+12	1.23433e+15	2.30317e+07	3.75239e+08
1.34896e+14	5.62729e+19	1.72581e+11	2.95042e+12	1.46270e+15	2.35029e+07	4.95802e+08
1.34896e+14	6.68226e+19	1.18778e+11	2.70075e+12	1.73014e+15	2.39537e+07	6.64664e+08
1.34896e+14	7.93929e+19	7.67362e+10	2.38225e+12	2.04055e+15	2.44444e+07	8.99987e+08
1.34896e+14	9.42984e+19	4.69851e+10	2.02423e+12	2.39749e+15	2.49249e+07	1.22134e+09
1.34896e+14	1.11893e+20	2.76386e+10	1.66485e+12	2.80417e+15	2.51469e+07	1.63796e+09
1.34896e+14	1.32572e+20	1.58585e+10	1.33649e+12	3.26296e+15	2.47323e+07	2.13232e+09
1.34896e+14	1.56779e+20	9.00897e+09	1.05791e+12	3.77474e+15	2.33282e+07	2.64557e+09
1.34896e+14	1.85022e+20	5.13539e+09	8.34524e+11	4.33852e+15	2.07482e+07	3.07201e+09
1.34896e+14	2.17810e+20	2.98356e+09	6.65062e+11	4.94972e+15	1.70799e+07	3.27470e+09
1.34896e+14	2.55795e+20	1.80057e+09	5.44945e+11	5.60411e+15	1.27568e+07	3.14038e+09
1.34896e+14	2.99627e+20	1.14725e+09	4.66590e+11	6.29565e+15	8.46949e+06	2.65449e+09
1.34896e+14	3.49995e+20	7.83416e+08	4.23708e+11	7.01831e+15	4.91357e+06	1.94456e+09
1.34896e+14	4.07697e+20	5.76630e+08	4.10428e+11	7.76819e+15	2.46285e+06	1.22109e+09
1.34896e+14	4.73606e+20	4.52422e+08	4.19582e+11	8.54376e+15	1.06012e+06	6.53678e+08
1.34896e+14	5.48781e+20	3.70020e+08	4.42351e+11	9.35036e+15	3.91484e+05	2.98097e+08
1.34896e+14	6.34406e+20	3.03187e+08	4.62525e+11	1.02019e+16	1.23747e+05	1.15656e+08
1.34896e+14	7.31784e+20	2.39888e+08	4.61940e+11	1.11212e+16	3.36414e+04	3.83393e+07
1.34896e+14	8.42231e+20	1.77361e+08	4.26503e+11	1.21302e+16	7.81812e+03	1.08029e+07
1.34896e+14	9.67330e+20	1.20586e+08	3.57335e+11	1.32262e+16	1.53848e+03	2.56225e+06
1.34896e+14	1.10889e+21	7.53324e+07	2.70976e+11	1.43319e+16	2.50723e+02	5.00242e+05
1.34896e+14	1.26903e+21	4.32412e+07	1.86498e+11	1.52395e+16	3.28239e+01	7.80682e+04
1.34896e+14	1.45008e+21	2.30538e+07	1.18550e+11	1.56001e+16	3.43503e+00	9.70612e+03
1.34896e+14	1.65467e+21	1.17773e+07	7.19985e+10	1.50364e+16	3.04175e-01	1.01792e+03
1.34896e+14	1.88573e+21	5.91582e+06	4.28485e+10	1.33768e+16	2.48288e-02	9.81182e+01
1.34896e+14	2.14685e+21	2.96992e+06	2.53668e+10	1.08564e+16	2.01546e-03	9.37851e+00
1.34896e+14	2.44202e+21	1.50349e+06	1.50720e+10	8.04549e+15	1.71171e-04	9.35414e-01
1.34896e+14	2.77572e+21	7.70729e+05	9.02999e+09	5.52447e+15	1.56279e-05	1.00056e-01
1.34896e+14	3.15326e+21	4.00900e+05	5.47135e+09	3.61485e+15	1.55729e-06	1.16561e-02
1.34896e+14	3.58079e+21	2.11593e+05	3.35521e+09	2.30155e+15	1.70191e-07	1.48649e-03
1.34896e+14	4.06530e+21	1.13310e+05	2.08351e+09	1.45345e+15	2.03828e-08	2.07414e-04
1.34896e+14	4.61482e+21	6.15785e+04	1.31095e+09	9.24132e+14	2.66074e-09	3.15015e-05
1.34896e+14	5.23869e+21	3.39508e+04	8.35755e+08	5.95757e+14	3.79479e-10	5.15301e-06
1.34896e+14	5.94762e+21	1.89831e+04	5.39766e+08	3.91162e+14	5.68545e-11	8.95636e-07
1.34896e+14	6.75406e+21	1.07573e+04	3.53045e+08	2.62239e+14	8.91724e-12	1.62782e-07
1.34896e+14	7.67240e+21	6.17192e+03	2.33680e+08	1.79551e+14	1.21819e-13	3.03937e-08
1.34896e+14	8.71921e+21	3.58046e+03	1.56352e+08	1.25433e+14	1.98525e-14	5.72306e-09
1.34896e+14	9.91390e+21	2.09693e+03	1.05619e+08	8.92549e+13	3.20341e-15	1.06740e-09
1.34896e+14	3.50369e+18	4.17284e+11	5.15635e+12	5.70396e+13	6.50625e+07	3.37560e+09
1.34896e+14	3.80621e+18	3.77482e+11	5.09241e+12	6.48787e+13	5.51772e+07	2.86017e+09
1.34896e+14	4.13714e+18	3.48101e+11	5.01800e+12	7.37132e+13	4.86073e+07	2.41299e+09
1.34896e+14	4.49945e+18	3.31571e+11	4.93319e+12	8.36527e+13	4.52023e+07	2.02543e+09
1.34896e+14	4.89649e+18	3.29657e+11	4.83825e+12	9.47789e+13	4.45479e+07	1.69063e+09
1.34896e+14	5.33210e+18	3.42800e+11	4.73376e+12	1.07133e+14	4.59244e+07	1.40322e+09
1.34896e+14	5.81064e+18	3.69671e+11	4.62059e+12	1.20715e+14	4.83899e+07	1.15889e+09
1.34896e+14	6.33778e+18	4.07183e+11	4.50041e+12	1.35518e+14	5.09750e+07	9.53899e+08
1.34896e+14	6.92063e+18	4.50889e+11	4.37522e+12	1.51570e+14	5.28926e+07	7.84432e+08
1.34896e+14	7.56860e+18	4.95755e+11	4.24761e+12	1.69006e+14	5.36719e+07	6.46390e+08
1.34896e+14	8.29450e+18	5.37012e+11	4.12061e+12	1.88122e+14	5.31708e+07	5.35361e+08
1.34896e+14	9.11558e+18	5.70853e+11	3.99750e+12	2.09413e+14	5.14902e+07	4.46850e+08
1.34896e+14	1.00557e+19	5.94886e+11	3.88191e+12	2.33606e+14	4.88641e+07	3.76636e+08
1.34896e+14	1.11465e+19	6.08153e+11	3.77731e+12	2.61670e+14	4.55699e+07	3.21065e+08
1.34896e+14	1.24291e+19	6.10883e+11	3.68673e+12	2.94834e+14	4.18897e+07	2.77316e+08
1.34896e+14	1.39557e+19	6.04063e+11	3.61254e+12	3.34636e+14	3.80135e+07	2.42941e+08
1.34896e+14	1.57913e+19	5.88884e+11	3.55607e+12	3.82952e+14	3.43564e+07	2.17913e+08
1.34896e+14	1.80154e+19	5.66245e+11	3.51740e+12	4.42051e+14	3.11979e+07	2.02307e+08
1.34896e+14	2.07230e+19	5.36327e+11	3.49480e+12	5.14600e+14	2.87621e+07	1.97072e+08
1.34896e+14	2.40261e+19	4.98444e+11	3.48400e+12	6.03666e+14	2.71731e+07	2.04071e+08
1.34896e+14	2.80556e+19	4.51335e+11	3.47707e+12	7.12679e+14	2.64206e+07	2.26236e+08
1.34896e+14	3.29625e+19	3.93823e+11	3.45743e+12	8.45384e+14	2.63498e+07	2.67722e+08
1.34896e+14	3.89190e+19	3.27588e+11	3.40921e+12	1.00574e+15	2.66920e+07	3.33898e+08
1.34896e+14	4.61214e+19	2.56888e+11	3.30806e+12	1.19788e+15	2.71601e+07	4.31465e+08
1.34896e+14	5.47913e+19	1.88477e+11	3.13079e+12	1.42598e+15	2.75819e+07	5.69529e+08
1.34896e+14	6.51783e+19	1.29132e+11	2.86638e+12	1.69424e+15	2.79620e+07	7.62037e+08
1.34896e+14	7.75653e+19	8.29960e+10	2.52624e+12	2.00686e+15	2.83809e+07	1.02922e+09
1.34896e+14	9.22635e+19	5.05559e+10	2.14344e+12	2.36775e+15	2.87902e+07	1.39284e+09
1.34896e+14	1.09623e+20	2.96012e+10	1.76005e+12	2.78050e+15	2.89121e+07	1.86287e+09
1.34896e+14	1.30036e+20	1.69206e+10	1.41097e+12	3.24777e+15	2.83181e+07	2.41887e+09
1.34896e+14	1.53941e+20	9.58632e+09	1.11593e+12	3.77070e+15	2.66074e+07	2.99324e+09
1.34896e+14	1.81842e+20	5.45467e+09	8.79981e+11	4.34836e+15	2.35679e+07	3.46495e+09
1.34896e+14	2.14249e+20	3.16554e+09	7.01313e+11	4.97616e+15	1.93049e+07	3.67823e+09
1.34896e+14	2.51796e+20	1.90950e+09	5.74889e+11	5.64965e+15	1.43268e+07	3.50715e+09
1.34896e+14	2.95133e+20	1.21654e+09	4.92525e+11	6.36298e+15	9.43574e+06	2.94237e+09
1.34896e+14	3.44938e+20	8.30855e+08	4.47565e+11	7.11021e+15	5.42350e+06	2.13642e+09
1.34896e+14	4.01992e+20	6.11545e+08	4.33710e+11	7.88750e+15	2.69111e+06	1.32856e+09
1.34896e+14	4.67151e+20	4.79516e+08	4.43248e+11	8.69340e+15	1.14680e+06	7.04305e+08
1.34896e+14	5.41464e+20	3.91481e+08	4.66594e+11	9.53341e+15	4.19489e+05	3.18226e+08
1.34896e+14	6.26107e+20	3.19690e+08	4.86337e+11	1.04216e+16	1.31483e+05	1.22452e+08
1.34896e+14	7.22365e+20	2.51600e+08	4.83235e+11	1.13804e+16	3.54816e+04	4.03009e+07
1.34896e+14	8.31525e+20	1.84704e+08	4.43117e+11	1.24307e+16	8.20279e+03	1.12984e+07
1.34896e+14	9.55138e+20	1.24545e+08	3.68319e+11	1.35668e+16	1.61008e+03	2.67324e+06
1.34896e+14	1.09498e+21	7.71515e+07	2.77067e+11	1.47051e+16	2.61991e+02	5.21195e+05
1.34896e+14	1.25316e+21	4.39693e+07	1.89360e+11	1.56276e+16	3.42367e+01	8.12000e+04
1.34896e+14	1.43194e+21	2.33089e+07	1.19678e+11	1.59727e+16	3.57471e+00	1.00726e+04
1.34896e+14	1.63390e+21	1.18507e+07	7.23262e+10	1.53568e+16	3.14966e-01	1.05110e+03
1.34896e+14	1.86193e+21	5.93078e+06	4.28850e+10	1.36159e+16	2.55537e-02	1.00704e+02
1.34896e+14	2.11952e+21	2.96923e+06	2.53192e+10	1.10064e+16	2.06429e-03	9.57923e+00
1.34896e+14	2.41061e+21	1.49998e+06	1.50127e+10	8.12170e+15	1.74544e-04	9.51229e-01
1.34896e+14	2.73956e+21	7.67682e+05	8.98008e+09	5.55260e+15	1.58855e-05	1.01424e-01
1.34896e+14	3.11161e+21	3.98803e+05	5.43421e+09	3.61947e+15	1.57889e-06	1.17848e-02
1.34896e+14	3.53274e+21	2.10266e+05	3.32897e+09	2.29718e+15	1.72207e-07	1.49986e-03
1.34896e+14	4.00981e+21	1.12501e+05	2.06541e+09	1.44699e+15	2.05891e-08	2.08919e-04
1.34896e+14	4.55067e+21	6.10930e+04	1.29859e+09	9.18125e+14	2.68430e-09	3.16889e-05
1.34896e+14	5.16445e+21	3.36611e+04	8.27324e+08	5.90919e+14	3.82235e-10	5.17801e-06
1.34896e+14	5.86163e+21	1.88100e+04	5.33999e+08	3.87468e+14	5.72132e-11	8.99094e-07
1.34896e+14	6.65435e+21	1.06533e+04	3.49077e+08	2.59469e+14	8.96578e-12	1.63263e-07
1.34896e+14	7.55667e+21	6.10922e+03	2.30932e+08	1.77480e+14	1.22460e-13	3.04579e-08
1.34896e+14	8.58477e+21	3.54245e+03	1.54436e+08	1.23880e+14	1.99423e-14	5.73058e-09
1.34896e+14	9.75758e+21	2.07379e+03	1.04277e+08	8.80834e+13	3.21557e-15	1.06794e-09
1.34896e+14	3.34617e+18	4.40803e+11	5.20104e+12	5.24461e+13	7.48542e+07	3.70917e+09
1.34896e+14	3.63508e+18	3.99262e+11	5.14299e+12	5.97498e+13	6.36094e+07	3.14914e+09
1.34896e+14	3.95112e+18	3.68649e+11	5.07419e+12	6.79972e+13	5.61457e+07	2.66202e+09
1.34896e+14	4.29713e+18	3.51581e+11	4.99466e+12	7.72949e+13	5.23128e+07	2.23876e+09
1.34896e+14	4.67631e+18	3.49982e+11	4.90463e+12	8.77217e+13	5.16517e+07	1.87221e+09
1.34896e+14	5.09232e+18	3.64382e+11	4.80469e+12	9.93163e+13	5.33436e+07	1.55675e+09
1.34896e+14	5.54937e+18	3.93429e+11	4.69571e+12	1.12075e+14	5.63043e+07	1.28794e+09
1.34896e+14	6.05290e+18	4.33894e+11	4.57941e+12	1.25986e+14	5.94097e+07	1.06188e+09
1.34896e+14	6.60978e+18	4.81092e+11	4.45789e+12	1.41072e+14	6.17411e+07	8.74627e+08
1.34896e+14	7.22918e+18	5.29687e+11	4.33387e+12	1.57458e+14	6.27455e+07	7.21824e+08
1.34896e+14	7.92360e+18	5.74613e+11	4.21054e+12	1.75432e+14	6.22528e+07	5.98753e+08
1.34896e+14	8.70996e+18	6.11812e+11	4.09139e+12	1.95475e+14	6.03787e+07	5.00548e+08
1.34896e+14	9.61178e+18	6.38720e+11	3.98030e+12	2.18303e+14	5.73949e+07	4.22608e+08
1.34896e+14	1.06602e+19	6.54285e+11	3.88093e+12	2.44865e+14	5.36245e+07	3.60931e+08
1.34896e+14	1.18959e+19	6.58727e+11	3.79660e+12	2.76378e+14	4.93947e+07	3.12414e+08
1.34896e+14	1.33706e+19	6.53045e+11	3.72988e+12	3.14366e+14	4.49182e+07	2.74323e+08
1.34896e+14	1.51486e+19	6.38432e+11	3.68224e+12	3.60702e+14	4.06834e+07	2.46706e+08
1.34896e+14	1.73087e+19	6.15732e+11	3.65382e+12	4.17662e+14	3.70145e+07	2.29693e+08
1.34896e+14	1.99451e+19	5.84964e+11	3.64280e+12	4.87946e+14	3.41725e+07	2.24415e+08
1.34896e+14	2.31691e+19	5.45156e+11	3.64460e+12	5.74678e+14	3.23020e+07	2.33059e+08
1.34896e+14	2.71104e+19	4.94695e+11	3.65055e+12	6.81381e+14	3.13883e+07	2.59037e+08
1.34896e+14	3.19190e+19	4.32117e+11	3.64241e+12	8.11928e+14	3.12451e+07	3.07134e+08
1.34896e+14	3.77657e+19	3.59308e+11	3.60245e+12	9.70453e+14	3.15522e+07	3.83456e+08
1.34896e+14	4.48451e+19	2.81202e+11	3.50353e+12	1.16129e+15	3.19714e+07	4.95493e+08
1.34896e+14	5.33770e+19	2.05594e+11	3.31993e+12	1.38887e+15	3.23066e+07	6.53308e+08
1.34896e+14	6.36088e+19	1.40205e+11	3.03980e+12	1.65769e+15	3.25743e+07	8.72327e+08
1.34896e+14	7.58209e+19	8.96420e+10	2.67662e+12	1.97229e+15	3.28803e+07	1.17502e+09
1.34896e+14	9.03213e+19	5.43211e+10	2.26756e+12	2.33693e+15	3.31805e+07	1.58553e+09
1.34896e+14	1.07457e+20	3.16593e+10	1.85892e+12	2.75557e+15	3.31645e+07	2.11460e+09
1.34896e+14	1.27615e+20	1.80302e+10	1.48822e+12	3.23122e+15	3.23478e+07	2.73839e+09
1.34896e+14	1.51231e+20	1.01878e+10	1.17604e+12	3.76521e+15	3.02745e+07	3.37945e+09
1.34896e+14	1.78806e+20	5.78711e+09	9.27106e+11	4.35666e+15	2.67040e+07	3.89946e+09
1.34896e+14	2.10845e+20	3.35554e+09	7.39023e+11	5.00095e+15	2.17631e+07	4.12173e+09
1.34896e+14	2.47976e+20	2.02301e+09	6.06012e+11	5.69348e+15	1.60459e+07	3.90691e+09
1.34896e+14	2.90842e+20	1.28868e+09	5.19481e+11	6.42853e+15	1.04825e+07	3.25291e+09
1.34896e+14	3.40110e+20	8.80348e+08	4.72413e+11	7.20031e+15	5.96891e+06	2.34083e+09
1.34896e+14	3.96545e+20	6.48055e+08	4.58017e+11	8.00504e+15	2.93220e+06	1.44164e+09
1.34896e+14	4.60988e+20	5.07859e+08	4.67963e+11	8.84140e+15	1.23713e+06	7.56872e+08
1.34896e+14	5.34478e+20	4.13848e+08	4.91826e+11	9.71507e+15	4.48302e+05	3.38866e+08
1.34896e+14	6.18180e+20	3.36802e+08	5.10997e+11	1.06402e+16	1.39347e+05	1.29338e+08
1.34896e+14	7.13369e+20	2.63647e+08	5.05116e+11	1.16391e+16	3.73416e+04	4.22774e+07
1.34896e+14	8.21300e+20	1.92188e+08	4.60030e+11	1.27311e+16	8.59175e+03	1.17976e+07
1.34896e+14	9.43495e+20	1.28535e+08	3.79374e+11	1.39076e+16	1.68112e+03	2.78297e+06
1.34896e+14	1.08170e+21	7.89593e+07	2.83113e+11	1.50784e+16	2.73150e+02	5.41872e+05
1.34896e+14	1.23800e+21	4.46808e+07	1.92157e+11	1.60151e+16	3.56005e+01	8.42206e+04
1.34896e+14	1.41461e+21	2.35555e+07	1.20769e+11	1.63435e+16	3.71075e+00	1.04284e+04
1.34896e+14	1.61407e+21	1.19207e+07	7.26371e+10	1.56742e+16	3.25639e-01	1.08382e+03
1.34896e+14	1.83919e+21	5.94458e+06	4.29159e+10	1.38514e+16	2.62751e-02	1.03272e+02
1.34896e+14	2.09342e+21	2.96835e+06	2.52721e+10	1.11531e+16	2.11104e-03	9.77058e+00
1.34896e+14	2.38061e+21	1.49646e+06	1.49544e+10	8.19560e+15	1.77843e-04	9.66643e-01
1.34896e+14	2.70504e+21	7.64677e+05	8.93140e+09	5.57950e+15	1.61339e-05	1.02736e-01
1.34896e+14	3.07183e+21	3.96749e+05	5.39814e+09	3.62363e+15	1.59930e-06	1.19055e-02
1.34896e+14	3.48686e+21	2.08973e+05	3.30357e+09	2.29276e+15	1.74106e-07	1.51234e-03
1.34896e+14	3.95682e+21	1.11715e+05	2.04794e+09	1.44065e+15	2.07875e-08	2.10357e-04
1.34896e+14	4.48941e+21	6.06222e+04	1.28666e+09	9.12279e+14	2.70678e-09	3.18660e-05
1.34896e+14	5.09355e+21	3.33804e+04	8.19199e+08	5.86232e+14	3.84833e-10	5.20126e-06
1.34896e+14	5.77950e+21	1.86425e+04	5.28445e+08	3.83901e+14	5.75487e-11	9.02259e-07
1.34896e+14	6.55911e+21	1.05529e+04	3.45258e+08	2.56799e+14	9.01080e-12	1.63694e-07
1.34896e+14	7.44612e+21	6.04863e+03	2.28288e+08	1.75488e+14	1.23052e-13	3.05133e-08
1.34896e+14	8.45635e+21	3.50573e+03	1.52595e+08	1.22388e+14	2.00246e-14	5.73662e-09
1.34896e+14	9.60826e+21	2.05145e+03	1.02987e+08	8.69581e+13	3.22661e-15	1.06823e-09
1.34896e+14	3.19575e+18	4.65311e+11	5.24228e+12	4.81452e+13	8.60208e+07	4.07104e+09
1.34896e+14	3.47166e+18	4.21993e+11	5.19026e+12	5.49386e+13	7.32477e+07	3.46342e+09
1.34896e+14	3.77348e+18	3.90124e+11	5.12720e+12	6.26251e+13	6.47818e+07	2.93352e+09
1.34896e+14	4.10392e+18	3.72521e+11	5.05309e+12	7.13079e+13	6.04764e+07	2.47190e+09
1.34896e+14	4.46603e+18	3.71279e+11	4.96813e+12	8.10631e+13	5.98245e+07	2.07108e+09
1.34896e+14	4.86334e+18	3.87022e+11	4.87287e+12	9.19267e+13	6.18960e+07	1.72527e+09
1.34896e+14	5.29986e+18	4.18381e+11	4.76824e+12	1.03892e+14	6.54444e+07	1.42985e+09
1.34896e+14	5.78084e+18	4.61981e+11	4.65598e+12	1.16942e+14	6.91672e+07	1.18086e+09
1.34896e+14	6.31293e+18	5.12888e+11	4.53832e+12	1.31094e+14	7.19938e+07	9.74167e+08
1.34896e+14	6.90504e+18	5.65458e+11	4.41809e+12	1.46466e+14	7.32748e+07	8.05209e+08
1.34896e+14	7.56940e+18	6.14313e+11	4.29869e+12	1.63333e+14	7.28077e+07	6.68935e+08
1.34896e+14	8.32260e+18	6.55134e+11	4.18381e+12	1.82165e+14	7.07245e+07	5.60092e+08
1.34896e+14	9.18781e+18	6.85175e+11	4.07757e+12	2.03662e+14	6.73410e+07	4.73674e+08
1.34896e+14	1.01958e+19	7.03300e+11	3.98390e+12	2.28755e+14	6.30331e+07	4.05301e+08
1.34896e+14	1.13867e+19	7.09707e+11	3.90639e+12	2.58642e+14	5.81796e+07	3.51567e+08
1.34896e+14	1.28117e+19	7.05411e+11	3.84783e+12	2.94830e+14	5.30173e+07	3.09417e+08
1.34896e+14	1.45347e+19	6.91597e+11	3.80985e+12	3.39183e+14	4.81204e+07	2.78997e+08
1.34896e+14	1.66337e+19	6.69036e+11	3.79269e+12	3.93983e+14	4.38640e+07	2.60503e+08
1.34896e+14	1.92023e+19	6.37546e+11	3.79442e+12	4.61952e+14	4.05511e+07	2.55279e+08
1.34896e+14	2.23508e+19	5.95816e+11	3.81013e+12	5.46268e+14	3.83492e+07	2.65885e+08
1.34896e+14	2.62079e+19	5.41819e+11	3.83036e+12	6.50541e+14	3.72381e+07	2.96280e+08
1.34896e+14	3.09226e+19	4.73753e+11	3.83505e+12	7.78771e+14	3.69940e+07	3.51968e+08
1.34896e+14	3.66644e+19	3.93739e+11	3.80443e+12	9.35263e+14	3.72361e+07	4.39867e+08
1.34896e+14	4.36265e+19	3.07493e+11	3.70827e+12	1.12457e+15	3.75684e+07	5.68315e+08
1.34896e+14	5.20268e+19	2.23997e+11	3.51807e+12	1.35139e+15	3.77687e+07	7.48378e+08
1.34896e+14	6.21108e+19	1.52027e+11	3.22119e+12	1.62053e+15	3.78702e+07	9.97048e+08
1.34896e+14	7.41559e+19	9.66854e+10	2.83346e+12	1.93686e+15	3.80115e+07	1.33922e+09
1.34896e+14	8.84675e+19	5.82842e+10	2.39661e+12	2.30504e+15	3.81552e+07	1.80161e+09
1.34896e+14	1.05389e+20	3.38137e+10	1.96145e+12	2.72942e+15	3.79555e+07	2.39574e+09
1.34896e+14	1.25304e+20	1.91876e+10	1.56822e+12	3.21332e+15	3.68647e+07	3.09392e+09
1.34896e+14	1.48644e+20	1.08129e+10	1.23817e+12	3.75829e+15	3.43646e+07	3.80749e+09
1.34896e+14	1.75906e+20	6.13246e+09	9.75866e+11	4.36347e+15	3.01825e+07	4.37877e+09
1.34896e+14	2.07595e+20	3.55364e+09	7.78203e+11	5.02416e+15	2.44712e+07	4.60794e+09
1.34896e+14	2.44328e+20	2.14132e+09	6.38364e+11	5.73565e+15	1.79228e+07	4.34143e+09
1.34896e+14	2.86743e+20	1.36418e+09	5.47616e+11	6.49230e+15	1.16129e+07	3.58692e+09
1.34896e+14	3.35500e+20	9.31983e+08	4.98295e+11	7.28856e+15	6.55044e+06	2.55796e+09
1.34896e+14	3.91344e+20	6.86193e+08	4.83368e+11	8.12074e+15	3.18585e+06	1.56019e+09
1.34896e+14	4.55103e+20	5.37480e+08	4.93750e+11	8.98764e+15	1.33097e+06	8.11293e+08
1.34896e+14	5.27806e+20	4.37095e+08	5.18028e+11	9.89523e+15	4.77385e+05	3.59717e+08
1.34896e+14	6.10611e+20	3.54523e+08	5.36502e+11	1.08576e+16	1.47335e+05	1.36308e+08
1.34896e+14	7.04775e+20	2.76031e+08	5.27580e+11	1.18969e+16	3.92186e+04	4.42652e+07
1.34896e+14	8.11535e+20	1.99804e+08	4.77220e+11	1.30311e+16	8.97985e+03	1.22940e+07
1.34896e+14	9.32376e+20	1.32551e+08	3.90484e+11	1.42482e+16	1.75170e+03	2.89159e+06
1.34896e+14	1.06901e+21	8.07556e+07	2.89113e+11	1.54514e+16	2.84240e+02	5.62353e+05
1.34896e+14	1.22352e+21	4.53790e+07	1.94899e+11	1.64014e+16	3.70109e+01	8.73295e+04
1.34896e+14	1.39807e+21	2.37941e+07	1.21824e+11	1.67119e+16	3.84795e+00	1.07864e+04
1.34896e+14	1.59513e+21	1.19874e+07	7.29321e+10	1.59881e+16	3.36169e-01	1.11601e+03
1.34896e+14	1.81748e+21	5.95740e+06	4.29425e+10	1.40831e+16	2.69824e-02	1.05783e+02
1.34896e+14	2.06849e+21	2.96727e+06	2.52249e+10	1.12964e+16	2.15746e-03	9.96022e+00
1.34896e+14	2.35196e+21	1.49296e+06	1.48976e+10	8.26721e+15	1.81047e-04	9.81568e-01
1.34896e+14	2.67206e+21	7.61715e+05	8.88394e+09	5.60524e+15	1.63689e-05	1.03970e-01
1.34896e+14	3.03383e+21	3.94744e+05	5.36315e+09	3.62737e+15	1.61919e-06	1.20227e-02
1.34896e+14	3.44303e+21	2.07715e+05	3.27900e+09	2.28831e+15	1.75946e-07	1.52437e-03
1.34896e+14	3.90621e+21	1.10953e+05	2.03106e+09	1.43442e+15	2.09763e-08	2.11713e-04
1.34896e+14	4.43090e+21	6.01661e+04	1.27516e+09	9.06597e+14	2.72806e-09	3.20315e-05
1.34896e+14	5.02584e+21	3.31089e+04	8.11371e+08	5.81696e+14	3.87277e-10	5.22279e-06
1.34896e+14	5.70105e+21	1.84805e+04	5.23098e+08	3.80458e+14	5.78619e-11	9.05146e-07
1.34896e+14	6.46815e+21	1.04558e+04	3.41584e+08	2.54227e+14	9.05252e-12	1.64079e-07
1.34896e+14	7.34054e+21	5.99014e+03	2.25745e+08	1.73572e+14	1.23601e-13	3.05612e-08
1.34896e+14	8.33368e+21	3.47030e+03	1.50825e+08	1.20954e+14	2.00999e-14	5.74129e-09
1.34896e+14	9.46563e+21	2.02990e+03	1.01747e+08	8.58777e+13	3.23658e-15	1.06830e-09
1.34896e+14	3.05210e+18	4.90829e+11	5.28001e+12	4.41249e+13	9.87391e+07	4.46308e+09
1.34896e+14	3.31559e+18	4.45696e+11	5.23415e+12	5.04326e+13	8.42511e+07	3.80479e+09
1.34896e+14	3.60382e+18	4.12550e+11	5.17696e+12	5.75840e+13	7.46635e+07	3.22915e+09
