H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.04713e+13	9.90682e+14	3.81368e+11	2.11142e+12	1.86149e+11	4.60013e+11	4.85731e+09	9.26843e+09	3.16223e+12	3.21598e+08	3.16596e+06	1.67343e+11	5.35005e+10	8.84615e+10	1.47127e+10
1.04713e+13	9.40708e+14	3.77817e+11	2.00168e+12	1.66798e+11	4.34577e+11	4.17816e+09	9.96813e+09	2.97923e+12	2.60442e+08	2.46101e+06	1.65228e+11	4.94758e+10	8.06377e+10	1.25438e+10
1.04713e+13	8.93938e+14	3.74373e+11	1.89821e+12	1.49429e+11	4.10416e+11	3.59661e+09	1.06987e+10	2.80541e+12	2.11034e+08	1.91586e+06	1.62863e+11	4.57202e+10	7.34979e+10	1.06978e+10
1.04713e+13	8.49786e+14	3.71000e+11	1.79984e+12	1.33738e+11	3.87299e+11	3.09473e+09	1.14638e+10	2.63921e+12	1.70862e+08	1.49121e+06	1.60254e+11	4.21978e+10	6.69408e+10	9.11772e+09
1.04713e+13	8.08210e+14	3.67698e+11	1.70657e+12	1.19613e+11	3.65254e+11	2.66279e+09	1.22619e+10	2.48099e+12	1.38292e+08	1.16120e+06	1.57444e+11	3.89115e+10	6.09437e+10	7.76966e+09
1.04713e+13	7.69040e+14	3.64460e+11	1.61813e+12	1.06910e+11	3.44244e+11	2.29103e+09	1.30928e+10	2.33054e+12	1.11895e+08	9.04642e+05	1.54463e+11	3.58521e+10	5.54647e+10	6.62032e+09
1.04713e+13	7.32120e+14	3.61275e+11	1.53427e+12	9.54954e+10	3.24229e+11	1.97103e+09	1.39559e+10	2.18767e+12	9.05062e+07	7.05113e+05	1.51341e+11	3.30095e+10	5.04640e+10	5.64098e+09
1.04713e+13	6.97301e+14	3.58136e+11	1.45473e+12	8.52475e+10	3.05171e+11	1.69556e+09	1.48508e+10	2.05213e+12	7.31808e+07	0	1.48105e+11	3.03728e+10	4.59036e+10	4.80680e+09
1.04713e+13	6.64446e+14	3.55032e+11	1.37927e+12	7.60543e+10	2.87033e+11	1.45841e+09	1.57769e+10	1.92369e+12	5.91504e+07	0	1.44779e+11	2.79306e+10	4.17473e+10	4.09647e+09
1.04713e+13	6.33423e+14	3.51955e+11	1.30769e+12	6.78133e+10	2.69777e+11	1.25422e+09	1.67333e+10	1.80208e+12	4.77913e+07	0	1.41386e+11	2.56714e+10	3.79615e+10	3.49170e+09
1.04713e+13	6.04020e+14	3.48885e+11	1.23954e+12	6.04124e+10	2.53320e+11	1.07794e+09	1.77211e+10	1.68669e+12	3.85771e+07	0	1.37932e+11	2.35776e+10	3.45049e+10	2.97567e+09
1.04713e+13	5.76310e+14	3.45834e+11	1.17506e+12	5.38055e+10	2.37722e+11	9.26599e+08	1.87357e+10	1.57794e+12	3.11405e+07	0	1.34461e+11	2.16502e+10	3.13678e+10	2.53747e+09
1.04713e+13	5.50093e+14	3.42785e+11	1.11384e+12	4.78948e+10	2.22901e+11	7.96269e+08	1.97777e+10	1.47521e+12	2.51246e+07	0	1.30976e+11	1.98720e+10	2.85130e+10	2.16436e+09
1.04713e+13	5.25271e+14	3.39729e+11	1.05571e+12	4.26102e+10	2.08826e+11	6.84035e+08	2.08461e+10	1.37822e+12	2.02594e+07	0	1.27491e+11	1.82323e+10	2.59154e+10	1.84663e+09
1.04713e+13	5.01753e+14	3.36658e+11	1.00049e+12	3.78879e+10	1.95464e+11	5.87388e+08	2.19394e+10	1.28671e+12	1.63263e+07	0	1.24018e+11	1.67213e+10	2.35520e+10	1.57600e+09
1.04713e+13	4.79453e+14	3.33565e+11	9.48033e+11	3.36706e+10	1.82786e+11	5.04168e+08	2.30563e+10	1.20042e+12	1.31478e+07	0	1.20567e+11	1.53293e+10	2.14018e+10	1.34542e+09
1.04713e+13	4.58293e+14	3.30444e+11	8.98184e+11	2.99061e+10	1.70764e+11	4.32519e+08	2.41953e+10	1.11910e+12	1.05804e+07	0	1.17147e+11	1.40476e+10	1.94456e+10	1.14892e+09
1.04713e+13	4.38199e+14	3.27286e+11	8.50805e+11	2.65476e+10	1.59370e+11	3.70842e+08	2.53548e+10	1.04248e+12	8.50740e+06	0	1.13764e+11	1.28675e+10	1.76657e+10	9.81405e+08
1.04713e+13	4.19104e+14	3.24087e+11	8.05766e+11	2.35530e+10	1.48580e+11	3.17761e+08	2.65332e+10	9.70355e+11	6.83465e+06	0	1.10426e+11	1.17815e+10	1.60463e+10	8.38558e+08
1.04713e+13	4.00944e+14	3.20839e+11	7.62941e+11	2.08840e+10	1.38368e+11	2.72091e+08	2.77287e+10	9.02476e+11	5.48561e+06	0	1.07136e+11	1.07822e+10	1.45727e+10	7.16703e+08
1.04713e+13	3.83659e+14	3.17536e+11	7.22217e+11	1.85065e+10	1.28710e+11	2.32810e+08	2.89394e+10	8.38629e+11	4.39838e+06	0	1.03900e+11	9.86280e+09	1.32317e+10	6.12720e+08
1.04713e+13	3.67195e+14	3.14173e+11	6.83485e+11	1.63897e+10	1.19585e+11	1.99038e+08	3.01635e+10	7.78606e+11	3.52277e+06	0	1.00720e+11	9.01713e+09	1.20113e+10	5.23958e+08
1.04713e+13	3.51567e+14	3.10763e+11	6.46794e+11	1.45119e+10	1.11000e+11	1.70109e+08	3.13965e+10	7.22415e+11	2.82004e+06	0	9.76138e+10	8.24215e+09	1.09045e+10	4.48377e+08
