#depth	Te	cC/dT	dt/dr	d^2T/dr^2
1.05075e+19	2.8178e+02	5.61e-30	-3.03e-19	3.53e-37
1.17014e+19	2.8160e+02	5.48e-30	-1.45e-19	1.33e-37
1.28992e+19	2.8108e+02	5.36e-30	-4.38e-19	-2.42e-37
1.40593e+19	2.8196e+02	5.18e-30	7.96e-19	1.11e-36
1.51058e+19	2.8185e+02	5.07e-30	-1.15e-19	-9.29e-37
1.60286e+19	2.8152e+02	4.98e-30	-3.80e-19	-3.07e-37
1.68439e+19	2.8151e+02	4.89e-30	-1.73e-20	4.75e-37
1.75659e+19	2.8193e+02	4.79e-30	6.28e-19	9.51e-37
1.82071e+19	2.8171e+02	4.73e-30	-3.62e-19	-1.64e-36
1.87774e+19	2.8138e+02	4.68e-30	-6.22e-19	-4.85e-37
1.92854e+19	2.8107e+02	4.63e-30	-6.45e-19	-4.66e-38
1.97384e+19	2.8075e+02	4.60e-30	-7.42e-19	-2.29e-37
2.01427e+19	2.8157e+02	4.52e-30	2.14e-18	7.55e-36
2.05042e+19	2.8124e+02	4.49e-30	-9.59e-19	-9.07e-36
2.08276e+19	2.8092e+02	4.47e-30	-1.07e-18	-3.52e-37
2.11171e+19	2.8074e+02	4.45e-30	-6.58e-19	1.50e-36
2.13763e+19	2.8142e+02	4.40e-30	2.79e-18	1.41e-35
2.16087e+19	2.8107e+02	4.38e-30	-1.61e-18	-2.00e-35
2.18201e+19	2.8070e+02	4.37e-30	-1.80e-18	-9.42e-37
2.20230e+19	2.8047e+02	4.36e-30	-1.16e-18	3.18e-36
2.22252e+19	2.8111e+02	4.32e-30	3.18e-18	2.15e-35
2.24269e+19	2.8071e+02	4.31e-30	-1.98e-18	-2.56e-35
2.26282e+19	2.8027e+02	4.30e-30	-2.18e-18	-1.00e-36
2.28288e+19	2.8002e+02	4.29e-30	-1.23e-18	4.77e-36
2.30288e+19	2.8062e+02	4.25e-30	2.97e-18	2.10e-35
2.32283e+19	2.8026e+02	4.24e-30	-1.79e-18	-2.39e-35
2.34274e+19	2.7984e+02	4.24e-30	-2.10e-18	-1.55e-36
2.35936e+19	2.8014e+02	4.21e-30	2.24e-18	3.25e-35
2.35936e+19	2.8014e+02	4.21e-30	2.24e-18	0.00e+00
6.37377e+15	3.0832e+02	5.60e-30
3.82426e+16	3.0783e+02	5.62e-30	-9.64e-18
1.65718e+17	3.0697e+02	5.66e-30	-4.20e-18	2.67e-35
6.75620e+17	3.0396e+02	5.77e-30	-3.70e-18	6.13e-37
1.61384e+18	2.9552e+02	6.17e-30	-7.96e-18	-4.02e-36
2.62671e+18	2.8903e+02	6.46e-30	-6.72e-18	1.28e-36
3.54842e+18	2.8535e+02	6.58e-30	-4.19e-18	2.88e-36
4.55844e+18	2.8233e+02	6.64e-30	-2.64e-18	1.36e-36
5.87147e+18	2.8064e+02	6.57e-30	-1.14e-18	1.01e-36
7.33267e+18	2.7876e+02	6.50e-30	-1.31e-18	-1.18e-37
8.67353e+18	2.7776e+02	6.39e-30	-8.12e-19	3.98e-37
9.86245e+18	2.7732e+02	6.25e-30	-3.83e-19	3.77e-37
1.09898e+19	2.7708e+02	6.11e-30	-2.15e-19	1.51e-37
1.21184e+19	2.7649e+02	5.98e-30	-5.21e-19	-2.69e-37
1.32100e+19	2.7726e+02	5.79e-30	7.35e-19	1.20e-36
1.41944e+19	2.7712e+02	5.66e-30	-1.54e-19	-9.63e-37
1.50628e+19	2.7672e+02	5.56e-30	-4.89e-19	-4.12e-37
1.58304e+19	2.7665e+02	5.46e-30	-9.14e-20	5.52e-37
1.65105e+19	2.7695e+02	5.35e-30	4.73e-19	8.83e-37
1.71146e+19	2.7650e+02	5.29e-30	-7.95e-19	-2.23e-36
1.76521e+19	2.7610e+02	5.24e-30	-7.93e-19	3.95e-39
1.81310e+19	2.7585e+02	5.19e-30	-5.44e-19	5.51e-37
1.85580e+19	2.7656e+02	5.10e-30	1.76e-18	5.72e-36
1.89394e+19	2.7623e+02	5.06e-30	-9.19e-19	-7.43e-36
1.92806e+19	2.7589e+02	5.03e-30	-1.07e-18	-4.64e-37
1.95857e+19	2.7569e+02	5.01e-30	-6.82e-19	1.34e-36
1.98588e+19	2.7621e+02	4.95e-30	2.02e-18	1.05e-35
2.01035e+19	2.7593e+02	4.93e-30	-1.20e-18	-1.39e-35
2.03228e+19	2.7563e+02	4.91e-30	-1.44e-18	-1.15e-36
2.05225e+19	2.7546e+02	4.90e-30	-9.27e-19	2.68e-36
2.07140e+19	2.7591e+02	4.85e-30	2.35e-18	1.71e-35
2.09051e+19	2.7558e+02	4.84e-30	-1.69e-18	-2.12e-35
2.10956e+19	2.7520e+02	4.83e-30	-2.04e-18	-1.85e-36
2.12857e+19	2.7495e+02	4.82e-30	-1.31e-18	3.85e-36
2.14752e+19	2.7562e+02	4.77e-30	3.57e-18	2.58e-35
2.16642e+19	2.7521e+02	4.76e-30	-2.20e-18	-3.06e-35
2.18528e+19	2.7497e+02	4.75e-30	-1.25e-18	5.05e-36
2.20409e+19	2.7465e+02	4.73e-30	-1.73e-18	-2.58e-36
2.21976e+19	2.7524e+02	4.69e-30	4.73e-18	5.15e-35
2.21976e+19	2.7524e+02	4.69e-30	4.73e-18	0.00e+00
5.97274e+15	3.0367e+02	6.29e-30
3.58364e+16	3.0319e+02	6.32e-30	-1.01e-17
1.55291e+17	3.0235e+02	6.35e-30	-4.36e-18	2.99e-35
6.33110e+17	2.9938e+02	6.47e-30	-3.89e-18	6.19e-37
1.51230e+18	2.9113e+02	6.90e-30	-8.30e-18	-4.43e-36
2.46144e+18	2.8477e+02	7.21e-30	-7.03e-18	1.40e-36
3.32515e+18	2.8116e+02	7.34e-30	-4.39e-18	3.20e-36
4.27162e+18	2.7814e+02	7.40e-30	-2.82e-18	1.47e-36
5.46378e+18	2.7619e+02	7.34e-30	-1.48e-18	1.01e-36
6.78774e+18	2.7458e+02	7.25e-30	-1.21e-18	2.07e-37
8.05054e+18	2.7351e+02	7.12e-30	-8.98e-19	2.61e-37
9.18991e+18	2.7297e+02	6.97e-30	-4.95e-19	3.70e-37
1.02638e+19	2.7265e+02	6.81e-30	-3.00e-19	1.84e-37
1.13298e+19	2.7258e+02	6.63e-30	-6.44e-20	2.20e-37
1.23614e+19	2.7206e+02	6.49e-30	-5.28e-19	-4.67e-37
1.32946e+19	2.7257e+02	6.31e-30	5.86e-19	1.27e-36
1.41179e+19	2.7239e+02	6.18e-30	-2.30e-19	-1.06e-36
1.48461e+19	2.7197e+02	6.09e-30	-6.17e-19	-5.66e-37
1.54916e+19	2.7183e+02	5.99e-30	-2.27e-19	6.42e-37
1.60649e+19	2.7214e+02	5.88e-30	5.59e-19	1.46e-36
1.65750e+19	2.7186e+02	5.82e-30	-5.79e-19	-2.37e-36
1.70298e+19	2.7151e+02	5.76e-30	-8.10e-19	-5.38e-37
1.74355e+19	2.7113e+02	5.71e-30	-9.81e-19	-4.47e-37
1.77978e+19	2.7076e+02	5.68e-30	-1.08e-18	-2.89e-37
1.81217e+19	2.7145e+02	5.59e-30	2.26e-18	1.09e-35
1.84115e+19	2.7114e+02	5.56e-30	-1.16e-18	-1.25e-35
1.86711e+19	2.7078e+02	5.54e-30	-1.44e-18	-1.11e-36
1.89036e+19	2.7058e+02	5.52e-30	-9.12e-19	2.38e-36
1.91119e+19	2.7104e+02	5.46e-30	2.33e-18	1.64e-35
1.93011e+19	2.7077e+02	5.45e-30	-1.47e-18	-2.10e-35
1.94822e+19	2.7042e+02	5.43e-30	-1.98e-18	-2.79e-36
1.96627e+19	2.7015e+02	5.42e-30	-1.48e-18	2.78e-36
1.98428e+19	2.7053e+02	5.38e-30	2.12e-18	2.00e-35
2.00224e+19	2.7027e+02	5.36e-30	-1.47e-18	-2.00e-35
2.02015e+19	2.6992e+02	5.35e-30	-1.92e-18	-2.48e-36
2.03802e+19	2.6968e+02	5.34e-30	-1.39e-18	2.94e-36
2.05584e+19	2.7028e+02	5.28e-30	3.39e-18	2.69e-35
2.07362e+19	2.6988e+02	5.27e-30	-2.26e-18	-3.18e-35
2.08894e+19	2.6957e+02	5.26e-30	-2.42e-18	-1.19e-36
2.08894e+19	2.6957e+02	5.26e-30	-2.42e-18	0.00e+00
5.59945e+15	2.9910e+02	7.05e-30
3.35967e+16	2.9863e+02	7.08e-30	-1.05e-17
1.45586e+17	2.9782e+02	7.12e-30	-4.54e-18	3.30e-35
5.93541e+17	2.9488e+02	7.25e-30	-4.10e-18	6.14e-37
1.41778e+18	2.8682e+02	7.70e-30	-8.65e-18	-4.89e-36
2.30760e+18	2.8059e+02	8.04e-30	-7.35e-18	1.54e-36
3.11733e+18	2.7705e+02	8.17e-30	-4.60e-18	3.56e-36
4.00465e+18	2.7403e+02	8.24e-30	-3.00e-18	1.59e-36
5.12460e+18	2.7231e+02	8.15e-30	-1.40e-18	1.30e-36
6.37921e+18	2.7044e+02	8.06e-30	-1.46e-18	-5.17e-38
7.57558e+18	2.6928e+02	7.91e-30	-1.04e-18	3.79e-37
8.64599e+18	2.6870e+02	7.75e-30	-5.72e-19	4.57e-37
9.65456e+18	2.6832e+02	7.57e-30	-3.74e-19	1.99e-37
1.06569e+19	2.6808e+02	7.38e-30	-2.41e-19	1.32e-37
1.16276e+19	2.6740e+02	7.23e-30	-7.30e-19	-5.24e-37
1.25056e+19	2.6781e+02	7.03e-30	4.95e-19	1.49e-36
1.32804e+19	2.6743e+02	6.90e-30	-5.23e-19	-1.40e-36
1.39661e+19	2.6727e+02	6.78e-30	-2.43e-19	4.36e-37
1.45742e+19	2.6721e+02	6.67e-30	-1.08e-19	2.35e-37
1.51145e+19	2.6668e+02	6.60e-30	-1.04e-18	-1.83e-36
1.55954e+19	2.6629e+02	6.52e-30	-8.53e-19	4.05e-37
1.60239e+19	2.6734e+02	6.38e-30	2.60e-18	8.54e-36
1.64065e+19	2.6665e+02	6.35e-30	-1.91e-18	-1.25e-35
1.67485e+19	2.6642e+02	6.30e-30	-7.31e-19	3.67e-36
1.70542e+19	2.6614e+02	6.25e-30	-9.53e-19	-7.71e-37
1.73278e+19	2.6664e+02	6.18e-30	1.92e-18	1.11e-35
1.75728e+19	2.6626e+02	6.15e-30	-1.63e-18	-1.53e-35
1.77924e+19	2.6583e+02	6.14e-30	-2.06e-18	-2.06e-36
1.79892e+19	2.6561e+02	6.12e-30	-1.17e-18	4.81e-36
1.81679e+19	2.6605e+02	6.06e-30	2.55e-18	2.17e-35
1.83390e+19	2.6576e+02	6.04e-30	-1.67e-18	-2.47e-35
1.85096e+19	2.6537e+02	6.03e-30	-2.30e-18	-3.70e-36
1.86799e+19	2.6510e+02	6.02e-30	-1.57e-18	4.27e-36
1.88496e+19	2.6566e+02	5.96e-30	3.26e-18	2.85e-35
1.90190e+19	2.6529e+02	5.94e-30	-2.15e-18	-3.19e-35
1.91879e+19	2.6485e+02	5.93e-30	-2.61e-18	-2.77e-36
1.93565e+19	2.6458e+02	5.92e-30	-1.60e-18	6.02e-36
1.95246e+19	2.6504e+02	5.87e-30	2.71e-18	2.57e-35
1.96688e+19	2.6480e+02	5.85e-30	-1.95e-18	-3.86e-35
1.96688e+19	2.6480e+02	5.85e-30	-1.95e-18	0.00e+00
5.25196e+15	2.9462e+02	7.90e-30
3.15117e+16	2.9416e+02	7.93e-30	-1.09e-17
1.36551e+17	2.9337e+02	7.97e-30	-4.71e-18	3.67e-35
5.56707e+17	2.9047e+02	8.11e-30	-4.31e-18	6.01e-37
1.32980e+18	2.8259e+02	8.59e-30	-9.02e-18	-5.38e-36
2.16439e+18	2.7651e+02	8.94e-30	-7.65e-18	1.72e-36
2.92388e+18	2.7298e+02	9.09e-30	-4.89e-18	3.81e-36
3.75613e+18	2.7001e+02	9.16e-30	-3.15e-18	1.84e-36
4.81006e+18	2.6827e+02	9.06e-30	-1.49e-18	1.42e-36
5.99833e+18	2.6654e+02	8.93e-30	-1.42e-18	5.64e-38
7.13844e+18	2.6515e+02	8.78e-30	-1.30e-18	1.15e-37
8.15315e+18	2.6450e+02	8.60e-30	-6.77e-19	6.51e-37
9.09395e+18	2.6408e+02	8.40e-30	-4.54e-19	2.41e-37
1.00286e+19	2.6379e+02	8.19e-30	-3.10e-19	1.52e-37
1.09411e+19	2.6301e+02	8.03e-30	-8.84e-19	-6.53e-37
1.17679e+19	2.6313e+02	7.83e-30	1.57e-19	1.34e-36
1.24977e+19	2.6278e+02	7.68e-30	-5.20e-19	-9.88e-37
1.31439e+19	2.6277e+02	7.53e-30	-1.27e-20	8.35e-37
1.37171e+19	2.6276e+02	7.40e-30	-1.63e-20	-6.72e-39
1.42268e+19	2.6244e+02	7.31e-30	-6.62e-19	-1.35e-36
1.46807e+19	2.6200e+02	7.23e-30	-1.03e-18	-8.69e-37
1.50853e+19	2.6159e+02	7.16e-30	-1.07e-18	-1.07e-37
1.54464e+19	2.6233e+02	7.04e-30	2.16e-18	9.50e-36
1.57691e+19	2.6191e+02	6.99e-30	-1.38e-18	-1.16e-35
1.60579e+19	2.6166e+02	6.94e-30	-8.98e-19	1.78e-36
1.63163e+19	2.6133e+02	6.90e-30	-1.35e-18	-1.86e-36
1.65477e+19	2.6098e+02	6.88e-30	-1.59e-18	-1.09e-36
1.67550e+19	2.6166e+02	6.80e-30	3.44e-18	2.57e-35
1.69409e+19	2.6113e+02	6.78e-30	-2.99e-18	-3.65e-35
1.71099e+19	2.6086e+02	6.76e-30	-1.65e-18	8.23e-36
1.72716e+19	2.6062e+02	6.74e-30	-1.51e-18	8.78e-37
1.74329e+19	2.6093e+02	6.69e-30	1.90e-18	2.12e-35
1.75939e+19	2.6067e+02	6.67e-30	-1.58e-18	-2.16e-35
1.77544e+19	2.6032e+02	6.65e-30	-2.21e-18	-3.93e-36
1.79146e+19	2.6006e+02	6.64e-30	-1.62e-18	3.67e-36
1.80743e+19	2.6061e+02	6.57e-30	3.44e-18	3.17e-35
1.82337e+19	2.6022e+02	6.56e-30	-2.42e-18	-3.68e-35
1.83928e+19	2.5999e+02	6.54e-30	-1.48e-18	5.89e-36
1.85289e+19	2.5965e+02	6.53e-30	-2.95e-18	-1.29e-35
1.85289e+19	2.5965e+02	6.53e-30	-2.95e-18	0.00e+00
4.92812e+15	2.9022e+02	8.84e-30
2.95687e+16	2.8978e+02	8.87e-30	-1.12e-17
1.28131e+17	2.8900e+02	8.91e-30	-4.90e-18	4.01e-35
5.22381e+17	2.8614e+02	9.05e-30	-4.53e-18	5.83e-37
1.24780e+18	2.7844e+02	9.58e-30	-9.39e-18	-5.92e-36
2.03094e+18	2.7249e+02	9.95e-30	-7.98e-18	1.89e-36
2.74359e+18	2.6901e+02	1.01e-29	-5.12e-18	4.22e-36
3.52453e+18	2.6606e+02	1.02e-29	-3.35e-18	2.00e-36
4.51564e+18	2.6432e+02	1.00e-29	-1.58e-18	1.61e-36
5.63657e+18	2.6240e+02	9.91e-30	-1.68e-18	-8.85e-38
6.71021e+18	2.6109e+02	9.74e-30	-1.30e-18	3.81e-37
7.66393e+18	2.6041e+02	9.54e-30	-7.60e-19	5.97e-37
8.55449e+18	2.5993e+02	9.32e-30	-5.48e-19	2.41e-37
9.44199e+18	2.5967e+02	9.08e-30	-2.87e-19	2.90e-37
1.03038e+19	2.5896e+02	8.89e-30	-8.53e-19	-6.84e-37
1.10821e+19	2.5936e+02	8.65e-30	5.48e-19	1.92e-36
1.17698e+19	2.5884e+02	8.49e-30	-8.16e-19	-2.11e-36
1.23788e+19	2.5873e+02	8.33e-30	-1.86e-19	1.10e-36
1.29193e+19	2.5861e+02	8.19e-30	-2.45e-19	-1.16e-37
1.34001e+19	2.5814e+02	8.09e-30	-1.03e-18	-1.73e-36
1.38282e+19	2.5763e+02	8.01e-30	-1.25e-18	-5.49e-37
1.42100e+19	2.5693e+02	7.96e-30	-1.96e-18	-1.98e-36
1.45507e+19	2.5740e+02	7.84e-30	1.46e-18	1.07e-35
1.48552e+19	2.5716e+02	7.77e-30	-8.39e-19	-8.00e-36
1.51276e+19	2.5683e+02	7.72e-30	-1.25e-18	-1.60e-36
1.53716e+19	2.5659e+02	7.68e-30	-1.06e-18	8.21e-37
1.55900e+19	2.5716e+02	7.59e-30	2.74e-18	1.84e-35
1.57858e+19	2.5660e+02	7.57e-30	-3.01e-18	-3.11e-35
1.59614e+19	2.5633e+02	7.54e-30	-1.63e-18	8.33e-36
1.61210e+19	2.5614e+02	7.52e-30	-1.22e-18	2.63e-36
1.62739e+19	2.5662e+02	7.45e-30	3.11e-18	2.83e-35
1.64265e+19	2.5624e+02	7.43e-30	-2.44e-18	-3.64e-35
1.65788e+19	2.5601e+02	7.40e-30	-1.55e-18	5.88e-36
1.67306e+19	2.5566e+02	7.39e-30	-2.29e-18	-4.90e-36
1.68821e+19	2.5530e+02	7.37e-30	-2.37e-18	-4.87e-37
1.70332e+19	2.5585e+02	7.30e-30	3.63e-18	3.98e-35
1.71840e+19	2.5550e+02	7.28e-30	-2.33e-18	-3.96e-35
1.73345e+19	2.5527e+02	7.26e-30	-1.50e-18	5.51e-36
1.74624e+19	2.5495e+02	7.25e-30	-3.12e-18	-1.53e-35
1.74624e+19	2.5495e+02	7.25e-30	-3.12e-18	0.00e+00
4.62648e+15	2.8591e+02	9.87e-30
2.77589e+16	2.8548e+02	9.91e-30	-1.17e-17
1.20288e+17	2.8472e+02	9.95e-30	-5.09e-18	4.47e-35
4.90407e+17	2.8190e+02	1.01e-29	-4.76e-18	5.45e-37
1.17142e+18	2.7438e+02	1.07e-29	-9.78e-18	-6.51e-36
1.90663e+18	2.6854e+02	1.10e-29	-8.33e-18	2.06e-36
2.57566e+18	2.6513e+02	1.12e-29	-5.35e-18	4.67e-36
3.30880e+18	2.6218e+02	1.13e-29	-3.55e-18	2.17e-36
4.24127e+18	2.6043e+02	1.11e-29	-1.69e-18	1.79e-36
5.29859e+18	2.5863e+02	1.10e-29	-1.67e-18	2.33e-38
6.31417e+18	2.5714e+02	1.08e-29	-1.56e-18	1.13e-37
7.21619e+18	2.5639e+02	1.06e-29	-8.84e-19	7.94e-37
8.05627e+18	2.5586e+02	1.03e-29	-6.39e-19	2.96e-37
8.89319e+18	2.5547e+02	1.01e-29	-4.59e-19	2.13e-37
9.70513e+18	2.5458e+02	9.87e-30	-1.15e-18	-8.87e-37
1.04381e+19	2.5459e+02	9.62e-30	1.28e-20	1.69e-36
1.10858e+19	2.5432e+02	9.43e-30	-4.34e-19	-7.35e-37
1.16598e+19	2.5402e+02	9.27e-30	-5.66e-19	-2.44e-37
1.21695e+19	2.5382e+02	9.12e-30	-4.10e-19	3.25e-37
1.26228e+19	2.5382e+02	8.97e-30	4.35e-21	9.71e-37
1.30268e+19	2.5355e+02	8.86e-30	-7.06e-19	-1.87e-36
1.33872e+19	2.5319e+02	8.77e-30	-1.08e-18	-1.10e-36
1.37090e+19	2.5294e+02	8.69e-30	-8.09e-19	8.94e-37
1.39967e+19	2.5225e+02	8.65e-30	-2.53e-18	-6.35e-36
1.42540e+19	2.5287e+02	8.53e-30	2.53e-18	2.08e-35
1.44844e+19	2.5251e+02	8.48e-30	-1.63e-18	-1.91e-35
1.46908e+19	2.5229e+02	8.43e-30	-1.13e-18	2.56e-36
1.48759e+19	2.5198e+02	8.40e-30	-1.81e-18	-3.88e-36
1.50418e+19	2.5166e+02	8.37e-30	-2.01e-18	-1.31e-36
1.51927e+19	2.5218e+02	8.30e-30	3.57e-18	3.85e-35
1.53374e+19	2.5184e+02	8.27e-30	-2.35e-18	-4.10e-35
1.54817e+19	2.5161e+02	8.24e-30	-1.59e-18	5.30e-36
1.56258e+19	2.5125e+02	8.22e-30	-2.51e-18	-6.41e-36
1.57694e+19	2.5089e+02	8.21e-30	-2.48e-18	2.36e-37
1.59128e+19	2.5156e+02	8.12e-30	4.63e-18	4.96e-35
1.60558e+19	2.5115e+02	8.11e-30	-2.85e-18	-5.23e-35
1.61985e+19	2.5087e+02	8.08e-30	-1.94e-18	6.40e-36
1.63409e+19	2.5049e+02	8.06e-30	-2.72e-18	-5.51e-36
1.64614e+19	2.5070e+02	8.02e-30	2.22e-18	5.00e-35
1.64614e+19	2.5070e+02	8.02e-30	2.22e-18	0.00e+00
4.34507e+15	2.8168e+02	1.10e-29
2.60704e+16	2.8126e+02	1.10e-29	-1.21e-17
1.12972e+17	2.8053e+02	1.11e-29	-5.28e-18	4.90e-35
4.60577e+17	2.7774e+02	1.13e-29	-5.00e-18	5.01e-37
1.10017e+18	2.7066e+02	1.18e-29	-9.79e-18	-6.62e-36
1.79066e+18	2.6468e+02	1.23e-29	-9.10e-18	1.05e-36
2.41900e+18	2.6132e+02	1.24e-29	-5.61e-18	5.83e-36
3.10754e+18	2.5839e+02	1.25e-29	-3.76e-18	2.38e-36
3.98528e+18	2.5660e+02	1.23e-29	-1.83e-18	1.98e-36
4.97547e+18	2.5402e+02	1.22e-29	-2.58e-18	-7.42e-37
5.91320e+18	2.5334e+02	1.19e-29	-7.81e-19	2.06e-36
6.76527e+18	2.5247e+02	1.17e-29	-1.04e-18	-3.09e-37
7.58394e+18	2.5187e+02	1.14e-29	-7.42e-19	3.67e-37
8.38493e+18	2.5088e+02	1.12e-29	-1.25e-18	-6.35e-37
9.14944e+18	2.5074e+02	1.09e-29	-1.88e-19	1.45e-36
9.83927e+18	2.5083e+02	1.06e-29	1.28e-19	4.88e-37
1.04496e+19	2.5046e+02	1.04e-29	-6.45e-19	-1.35e-36
1.09906e+19	2.5021e+02	1.02e-29	-4.88e-19	3.10e-37
1.14712e+19	2.4998e+02	1.01e-29	-5.09e-19	-4.63e-38
1.18989e+19	2.4939e+02	9.94e-30	-1.46e-18	-2.36e-36
1.22800e+19	2.4870e+02	9.85e-30	-1.91e-18	-1.27e-36
1.26199e+19	2.4929e+02	9.68e-30	1.84e-18	1.17e-35
1.29236e+19	2.4868e+02	9.62e-30	-2.14e-18	-1.39e-35
1.31951e+19	2.4844e+02	9.54e-30	-9.43e-19	4.65e-36
1.34381e+19	2.4809e+02	9.48e-30	-1.51e-18	-2.46e-36
1.36556e+19	2.4852e+02	9.37e-30	2.09e-18	1.75e-35
1.38505e+19	2.4784e+02	9.35e-30	-3.69e-18	-3.13e-35
1.40253e+19	2.4763e+02	9.30e-30	-1.29e-18	1.45e-35
1.41819e+19	2.4745e+02	9.26e-30	-1.20e-18	5.97e-37
1.43245e+19	2.4771e+02	9.19e-30	1.90e-18	2.27e-35
1.44615e+19	2.4748e+02	9.16e-30	-1.69e-18	-2.62e-35
1.45981e+19	2.4710e+02	9.14e-30	-2.76e-18	-7.86e-36
1.47344e+19	2.4683e+02	9.12e-30	-2.03e-18	5.34e-36
1.48703e+19	2.4716e+02	9.04e-30	2.47e-18	3.32e-35
1.50060e+19	2.4689e+02	9.01e-30	-2.00e-18	-3.30e-35
1.51414e+19	2.4651e+02	8.99e-30	-2.84e-18	-6.21e-36
1.52764e+19	2.4623e+02	8.97e-30	-2.03e-18	6.01e-36
1.54112e+19	2.4659e+02	8.90e-30	2.67e-18	3.49e-35
1.55242e+19	2.4658e+02	8.86e-30	-1.70e-19	-3.11e-35
1.55242e+19	2.4658e+02	8.86e-30	-1.70e-19	0.00e+00
4.08293e+15	2.7755e+02	1.23e-29
2.44976e+16	2.7713e+02	1.23e-29	-1.29e-17
1.06156e+17	2.7641e+02	1.23e-29	-5.47e-18	5.67e-35
4.32791e+17	2.7367e+02	1.25e-29	-5.25e-18	4.08e-37
1.03380e+18	2.6675e+02	1.31e-29	-1.02e-17	-7.25e-36
1.68263e+18	2.6088e+02	1.36e-29	-9.49e-18	1.11e-36
2.27306e+18	2.5758e+02	1.38e-29	-5.87e-18	6.44e-36
2.92006e+18	2.5467e+02	1.38e-29	-3.98e-18	2.58e-36
3.74661e+18	2.5287e+02	1.37e-29	-1.95e-18	2.20e-36
4.68200e+18	2.5024e+02	1.35e-29	-2.76e-18	-8.53e-37
5.56786e+18	2.4959e+02	1.32e-29	-7.97e-19	2.39e-36
6.37286e+18	2.4869e+02	1.29e-29	-1.14e-18	-4.36e-37
7.14765e+18	2.4807e+02	1.26e-29	-8.08e-19	4.35e-37
7.90526e+18	2.4708e+02	1.24e-29	-1.31e-18	-6.72e-37
8.62678e+18	2.4690e+02	1.20e-29	-2.69e-19	1.52e-36
9.27685e+18	2.4697e+02	1.17e-29	1.11e-19	6.23e-37
9.85223e+18	2.4657e+02	1.15e-29	-7.30e-19	-1.56e-36
1.03626e+19	2.4631e+02	1.13e-29	-5.41e-19	3.94e-37
1.08160e+19	2.4585e+02	1.11e-29	-1.08e-18	-1.25e-36
1.12196e+19	2.4534e+02	1.10e-29	-1.35e-18	-7.29e-37
1.15793e+19	2.4473e+02	1.09e-29	-1.80e-18	-1.32e-36
1.19003e+19	2.4510e+02	1.07e-29	1.22e-18	9.98e-36
1.21871e+19	2.4472e+02	1.06e-29	-1.39e-18	-9.65e-36
1.24436e+19	2.4447e+02	1.05e-29	-1.05e-18	1.42e-36
1.26732e+19	2.4426e+02	1.05e-29	-9.68e-19	3.70e-37
1.28788e+19	2.4366e+02	1.04e-29	-3.04e-18	-1.07e-35
1.30630e+19	2.4409e+02	1.03e-29	2.45e-18	3.16e-35
1.32281e+19	2.4395e+02	1.03e-29	-9.13e-19	-2.15e-35
1.33762e+19	2.4380e+02	1.02e-29	-1.05e-18	-9.85e-37
1.35111e+19	2.4365e+02	1.02e-29	-1.15e-18	-7.84e-37
1.36407e+19	2.4311e+02	1.01e-29	-4.18e-18	-2.33e-35
1.37701e+19	2.4337e+02	1.01e-29	1.99e-18	4.77e-35
1.38991e+19	2.4308e+02	1.00e-29	-2.21e-18	-3.26e-35
1.40278e+19	2.4269e+02	1.00e-29	-3.08e-18	-6.79e-36
1.41563e+19	2.4238e+02	1.00e-29	-2.41e-18	5.23e-36
1.42844e+19	2.4289e+02	9.90e-30	4.04e-18	5.04e-35
1.44123e+19	2.4235e+02	9.89e-30	-4.27e-18	-6.50e-35
1.45400e+19	2.4203e+02	9.86e-30	-2.53e-18	1.37e-35
1.46463e+19	2.4201e+02	9.83e-30	-2.39e-19	2.69e-35
1.46463e+19	2.4201e+02	9.83e-30	-2.39e-19	0.00e+00
3.83779e+15	2.7349e+02	1.36e-29
2.30267e+16	2.7308e+02	1.37e-29	-1.33e-17
9.97825e+16	2.7238e+02	1.37e-29	-5.68e-18	6.20e-35
4.06806e+17	2.6967e+02	1.39e-29	-5.51e-18	3.29e-37
9.71728e+17	2.6291e+02	1.45e-29	-1.06e-17	-7.94e-36
1.58160e+18	2.5716e+02	1.50e-29	-9.90e-18	1.18e-36
2.13658e+18	2.5392e+02	1.52e-29	-6.13e-18	7.12e-36
2.74474e+18	2.5102e+02	1.53e-29	-4.21e-18	2.80e-36
3.52340e+18	2.4938e+02	1.51e-29	-1.89e-18	2.67e-36
4.41589e+18	2.4668e+02	1.49e-29	-2.95e-18	-1.16e-36
5.25914e+18	2.4603e+02	1.46e-29	-8.49e-19	2.72e-36
6.01330e+18	2.4509e+02	1.43e-29	-1.28e-18	-5.84e-37
6.74326e+18	2.4443e+02	1.39e-29	-9.01e-19	5.24e-37
7.46164e+18	2.4339e+02	1.36e-29	-1.47e-18	-7.91e-37
8.14336e+18	2.4319e+02	1.33e-29	-3.10e-19	1.78e-36
8.75550e+18	2.4315e+02	1.29e-29	-5.86e-20	4.37e-37
9.29754e+18	2.4244e+02	1.27e-29	-1.39e-18	-2.62e-36
9.77847e+18	2.4208e+02	1.25e-29	-7.97e-19	1.32e-36
1.02059e+19	2.4201e+02	1.23e-29	-1.73e-19	1.55e-36
1.05864e+19	2.4143e+02	1.21e-29	-1.61e-18	-4.01e-36
1.09258e+19	2.4083e+02	1.20e-29	-1.90e-18	-8.91e-37
