H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
7.58577e+13	4.34785e+16	8.27654e+10	9.10491e+11	1.40079e+11	2.19500e+11	3.61430e+09	1.87922e+08	1.29945e+12	2.05389e+09	9.62229e+07	4.92739e+09	7.29836e+10	3.09259e+10	2.94020e+10
7.58577e+13	4.13055e+16	8.25280e+10	8.70093e+11	1.27299e+11	2.10625e+11	3.12773e+09	2.07023e+08	1.26040e+12	1.70343e+09	7.63764e+07	4.95170e+09	7.13170e+10	2.93419e+10	2.61045e+10
7.58577e+13	3.92371e+16	8.22618e+10	8.30904e+11	1.15517e+11	2.01898e+11	2.70298e+09	2.27837e+08	1.22060e+12	1.40935e+09	6.04712e+07	4.97279e+09	6.95610e+10	2.77809e+10	2.31276e+10
7.58577e+13	3.72772e+16	8.19705e+10	7.93108e+11	1.04716e+11	1.93371e+11	2.33412e+09	2.50417e+08	1.18037e+12	1.16402e+09	4.77993e+07	4.99076e+09	6.77412e+10	2.62567e+10	2.04573e+10
7.58577e+13	3.54160e+16	8.16538e+10	7.56603e+11	9.48062e+10	1.85029e+11	2.01352e+09	2.74906e+08	1.13973e+12	9.59377e+08	3.77046e+07	5.00623e+09	6.58656e+10	2.47708e+10	1.80641e+10
7.58577e+13	3.36527e+16	8.13142e+10	7.21464e+11	8.57450e+10	1.76899e+11	1.73573e+09	3.01384e+08	1.09891e+12	7.89338e+08	2.96941e+07	5.01944e+09	6.39530e+10	2.33313e+10	1.59285e+10
7.58577e+13	3.19740e+16	8.09494e+10	6.87504e+11	7.74359e+10	1.68947e+11	1.49435e+09	3.30049e+08	1.05780e+12	6.47814e+08	2.33272e+07	5.03115e+09	6.20032e+10	2.19347e+10	1.40206e+10
7.58577e+13	3.03761e+16	8.05598e+10	6.54713e+11	6.98285e+10	1.61177e+11	1.28491e+09	3.61034e+08	1.01652e+12	5.30320e+08	1.82796e+07	5.04172e+09	6.00271e+10	2.05843e+10	1.23203e+10
7.58577e+13	2.88661e+16	8.01503e+10	6.23309e+11	6.29169e+10	1.53651e+11	1.10445e+09	3.94315e+08	9.75514e+11	4.33533e+08	1.43086e+07	5.05093e+09	5.80521e+10	1.92923e+10	1.08163e+10
7.58577e+13	2.74285e+16	7.97175e+10	5.93032e+11	5.66047e+10	1.46314e+11	9.48168e+08	4.30159e+08	9.34559e+11	3.53502e+08	1.11725e+07	5.05960e+09	5.60700e+10	1.80500e+10	9.48120e+09
7.58577e+13	2.60633e+16	7.92621e+10	5.63933e+11	5.08612e+10	1.39187e+11	8.13256e+08	4.68638e+08	8.93868e+11	2.87612e+08	8.70645e+06	5.06782e+09	5.40938e+10	1.68621e+10	8.30056e+09
7.58577e+13	2.47636e+16	7.87831e+10	5.35918e+11	4.56316e+10	1.32253e+11	6.96688e+08	5.09930e+08	8.53440e+11	2.33392e+08	6.76802e+06	5.07596e+09	5.21252e+10	1.57262e+10	7.25656e+09
7.58577e+13	2.35325e+16	7.82841e+10	5.09103e+11	4.08972e+10	1.25548e+11	5.96487e+08	5.54021e+08	8.13580e+11	1.89049e+08	5.25350e+06	5.08386e+09	5.01821e+10	1.46480e+10	6.33835e+09
7.58577e+13	2.23634e+16	7.77636e+10	4.83387e+11	3.66074e+10	1.19053e+11	5.10247e+08	6.01074e+08	7.74275e+11	1.52788e+08	4.07007e+06	5.09183e+09	4.82640e+10	1.36243e+10	5.53045e+09
7.58577e+13	2.12531e+16	7.72219e+10	4.58742e+11	3.27259e+10	1.12770e+11	4.36093e+08	6.51184e+08	7.35609e+11	1.23204e+08	3.14727e+06	5.09999e+09	4.63757e+10	1.26543e+10	4.82067e+09
7.58577e+13	2.01987e+16	7.66589e+10	4.35138e+11	2.92188e+10	1.06696e+11	3.72390e+08	7.04432e+08	6.97665e+11	9.91235e+07	2.42918e+06	5.10841e+09	4.45211e+10	1.17372e+10	4.19796e+09
7.58577e+13	1.91998e+16	7.60766e+10	4.12602e+11	2.60610e+10	1.00845e+11	3.17816e+08	7.60802e+08	6.60604e+11	7.96007e+07	1.87244e+06	5.11697e+09	4.27087e+10	1.08737e+10	3.65329e+09
7.58577e+13	1.82488e+16	7.54714e+10	3.90988e+11	2.32095e+10	9.51849e+10	2.70914e+08	8.20516e+08	6.24314e+11	6.37497e+07	1.44000e+06	5.12601e+09	4.09307e+10	1.00583e+10	3.17570e+09
7.58577e+13	1.73455e+16	7.48452e+10	3.70324e+11	2.06439e+10	8.97300e+10	2.30727e+08	8.83527e+08	5.88949e+11	5.09371e+07	1.10548e+06	5.13536e+09	3.91947e+10	9.29167e+09	2.75823e+09
7.58577e+13	1.64878e+16	7.41984e+10	3.50583e+11	1.83393e+10	8.44784e+10	1.96328e+08	9.49844e+08	5.54570e+11	4.06058e+07	8.47247e+05	5.14494e+09	3.75029e+10	8.57212e+09	2.39376e+09
7.58577e+13	1.56729e+16	7.35306e+10	3.31727e+11	1.62712e+10	7.94256e+10	1.66896e+08	1.01948e+09	5.21214e+11	3.22923e+07	6.48203e+05	5.15474e+09	3.58556e+10	7.89767e+09	2.07578e+09
7.58577e+13	1.48992e+16	7.28423e+10	3.13736e+11	1.44189e+10	7.45721e+10	1.41748e+08	1.09237e+09	4.88942e+11	2.56215e+07	4.95139e+05	5.16463e+09	3.42549e+10	7.26689e+09	1.79875e+09
7.58577e+13	1.41645e+16	7.21337e+10	2.96579e+11	1.27619e+10	6.99145e+10	1.20274e+08	1.16846e+09	4.57789e+11	2.02810e+07	3.77629e+05	5.17449e+09	3.27012e+10	6.67782e+09	1.55759e+09
7.58577e+13	1.34666e+16	7.14047e+10	2.80222e+11	1.12816e+10	6.54497e+10	1.01952e+08	1.24768e+09	4.27783e+11	1.60152e+07	2.87563e+05	5.18423e+09	3.11946e+10	6.12849e+09	1.34782e+09
7.58577e+13	1.28037e+16	7.06556e+10	2.64638e+11	9.96102e+09	6.11751e+10	8.63323e+07	1.32989e+09	3.98951e+11	1.26164e+07	2.18653e+05	5.19368e+09	2.97352e+10	5.61705e+09	1.16550e+09
7.58577e+13	1.21725e+16	6.98846e+10	2.49762e+11	8.78226e+09	5.70796e+10	7.30049e+07	1.41506e+09	3.71259e+11	9.91088e+06	1.65937e+05	5.20281e+09	2.83195e+10	5.14055e+09	1.00692e+09
7.58577e+13	1.15745e+16	6.90964e+10	2.35643e+11	7.73599e+09	5.31790e+10	6.16882e+07	1.50277e+09	3.44844e+11	7.77030e+06	1.25825e+05	5.21118e+09	2.69550e+10	4.69942e+09	8.69594e+08
