H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.17489e+16	1.57804e+21	2.00786e+09	4.60537e+11	3.54220e+12	1.07637e+14	4.64429e+14	2.03964e+05	1.76023e+07	1.47687e+08
1.17490e+16	1.57733e+21	2.20096e+09	5.05015e+11	3.88436e+12	1.18011e+14	5.08990e+14	2.23805e+05	1.93091e+07	1.62024e+08
1.17490e+16	1.57651e+21	2.41252e+09	5.53790e+11	4.25959e+12	1.29383e+14	5.57787e+14	2.45599e+05	2.11825e+07	1.77765e+08
1.17490e+16	1.57564e+21	2.64437e+09	6.07284e+11	4.67113e+12	1.41854e+14	6.11238e+14	2.69529e+05	2.32385e+07	1.95044e+08
1.17490e+16	1.57469e+21	2.89840e+09	6.65953e+11	5.12251e+12	1.55532e+14	6.69757e+14	2.95818e+05	2.54955e+07	2.14018e+08
1.17490e+16	1.57364e+21	3.17670e+09	7.30294e+11	5.61755e+12	1.70536e+14	7.33819e+14	3.24699e+05	2.79731e+07	2.34853e+08
1.17490e+16	1.57251e+21	3.48160e+09	8.00863e+11	6.16055e+12	1.86994e+14	8.03951e+14	3.56433e+05	3.06934e+07	2.57736e+08
1.17489e+16	1.57125e+21	3.81555e+09	8.78254e+11	6.75607e+12	2.05045e+14	8.80689e+14	3.91308e+05	3.36801e+07	2.82870e+08
1.17489e+16	1.56988e+21	4.18135e+09	9.63146e+11	7.40936e+12	2.24848e+14	9.64667e+14	4.29650e+05	3.69606e+07	3.10487e+08
1.17490e+16	1.56839e+21	4.58199e+09	1.05627e+12	8.12608e+12	2.46574e+14	1.05654e+15	4.71816e+05	4.05643e+07	3.40840e+08
1.17489e+16	1.56676e+21	5.02069e+09	1.15841e+12	8.91221e+12	2.70407e+14	1.15704e+15	5.18180e+05	4.45226e+07	3.74195e+08
1.17489e+16	1.56501e+21	5.50107e+09	1.27044e+12	9.77462e+12	2.96560e+14	1.26695e+15	5.69178e+05	4.88713e+07	4.10859e+08
1.17490e+16	1.56309e+21	6.02697e+09	1.39333e+12	1.07208e+13	3.25262e+14	1.38710e+15	6.25297e+05	5.36504e+07	4.51177e+08
1.17489e+16	1.56099e+21	6.60259e+09	1.52814e+12	1.17588e+13	3.56759e+14	1.51842e+15	6.87064e+05	5.89032e+07	4.95519e+08
1.17490e+16	1.55873e+21	7.23266e+09	1.67605e+12	1.28978e+13	3.91337e+14	1.66192e+15	7.55063e+05	6.46776e+07	5.44303e+08
1.17490e+16	1.55623e+21	7.92199e+09	1.83832e+12	1.41476e+13	4.29283e+14	1.81863e+15	8.29988e+05	7.10289e+07	5.98005e+08
1.17490e+16	1.55353e+21	8.67621e+09	2.01636e+12	1.55191e+13	4.70942e+14	1.98977e+15	9.12531e+05	7.80145e+07	6.57119e+08
1.17490e+16	1.55061e+21	9.50119e+09	2.21171e+12	1.70244e+13	5.16676e+14	2.17660e+15	1.00350e+06	8.56997e+07	7.22220e+08
1.17489e+16	1.54744e+21	1.04034e+10	2.42608e+12	1.86767e+13	5.66878e+14	2.38049e+15	1.10381e+06	9.41574e+07	7.93943e+08
1.17490e+16	1.54400e+21	1.13897e+10	2.66132e+12	2.04904e+13	6.22000e+14	2.60289e+15	1.21448e+06	1.03469e+08	8.73003e+08
1.17490e+16	1.54038e+21	1.24683e+10	2.91946e+12	2.24810e+13	6.82540e+14	2.84556e+15	1.33649e+06	1.13717e+08	9.60107e+08
1.17489e+16	1.53636e+21	1.36458e+10	3.20274e+12	2.46670e+13	7.48991e+14	3.10988e+15	1.47132e+06	1.25012e+08	1.05628e+09
1.17489e+16	1.53202e+21	1.49322e+10	3.51370e+12	2.70671e+13	8.21956e+14	3.39786e+15	1.62024e+06	1.37459e+08	1.16243e+09
1.17489e+16	1.52735e+21	1.63364e+10	3.85499e+12	2.97030e+13	9.02065e+14	3.71149e+15	1.78482e+06	1.51182e+08	1.27967e+09
1.17489e+16	1.52224e+21	1.78679e+10	4.22963e+12	3.25989e+13	9.90030e+14	4.05264e+15	1.96694e+06	1.66325e+08	1.40933e+09
1.17489e+16	1.51684e+21	1.95392e+10	4.64088e+12	3.57794e+13	1.08666e+15	4.42397e+15	2.16825e+06	1.83025e+08	1.55262e+09
1.17489e+16	1.51119e+21	2.13624e+10	5.09221e+12	3.92729e+13	1.19277e+15	4.82827e+15	2.39068e+06	2.01441e+08	1.71097e+09
1.17489e+16	1.50484e+21	2.33460e+10	5.58797e+12	4.31140e+13	1.30924e+15	5.26663e+15	2.63771e+06	2.21817e+08	1.88675e+09
1.17489e+16	1.49828e+21	2.55078e+10	6.13201e+12	4.73343e+13	1.43713e+15	5.74371e+15	2.91073e+06	2.44299e+08	2.08119e+09
1.17489e+16	1.49117e+21	2.78589e+10	6.72948e+12	5.19748e+13	1.57747e+15	6.26127e+15	3.21362e+06	2.69167e+08	2.29703e+09
1.17489e+16	1.48369e+21	3.04161e+10	7.38543e+12	5.70771e+13	1.73149e+15	6.82337e+15	3.54918e+06	2.96659e+08	2.53648e+09
1.17489e+16	1.47576e+21	3.31945e+10	8.10573e+12	6.26895e+13	1.90050e+15	7.43325e+15	3.92131e+06	3.27081e+08	2.80249e+09
1.17490e+16	1.46737e+21	3.62106e+10	8.89652e+12	6.88625e+13	2.08591e+15	8.09466e+15	4.33396e+06	3.60747e+08	3.09813e+09
1.17489e+16	1.45846e+21	3.94799e+10	9.76434e+12	7.56515e+13	2.28923e+15	8.81116e+15	4.79165e+06	3.98013e+08	3.42696e+09
1.17489e+16	1.44896e+21	4.30203e+10	1.07166e+13	8.31146e+13	2.51198e+15	9.58660e+15	5.29902e+06	4.39241e+08	3.79260e+09
1.17489e+16	1.43892e+21	4.68466e+10	1.17609e+13	9.13260e+13	2.75608e+15	1.04258e+16	5.86168e+06	4.84893e+08	4.19984e+09
1.17489e+16	1.42847e+21	5.09828e+10	1.29066e+13	1.00362e+14	3.02371e+15	1.13343e+16	6.48523e+06	5.35452e+08	4.65356e+09
1.17489e+16	1.41746e+21	5.54440e+10	1.41633e+13	1.10308e+14	3.31692e+15	1.23163e+16	7.17681e+06	5.91496e+08	5.15992e+09
1.17490e+16	1.40598e+21	6.02519e+10	1.55418e+13	1.21259e+14	3.63822e+15	1.33778e+16	7.94357e+06	6.53639e+08	5.72546e+09
1.17489e+16	1.39415e+21	6.54320e+10	1.70535e+13	1.33317e+14	3.99014e+15	1.45263e+16	8.79196e+06	7.22473e+08	6.35666e+09
1.17489e+16	1.38186e+21	7.10091e+10	1.87130e+13	1.46615e+14	4.37566e+15	1.57666e+16	9.73170e+06	7.98827e+08	7.06276e+09
1.17489e+16	1.36911e+21	7.70039e+10	2.05342e+13	1.61283e+14	4.79776e+15	1.71058e+16	1.07720e+07	8.83537e+08	7.85324e+09
1.17489e+16	1.35606e+21	8.34458e+10	2.25328e+13	1.77467e+14	5.25997e+15	1.85527e+16	1.19217e+07	9.77452e+08	8.73788e+09
1.17490e+16	1.34267e+21	9.03616e+10	2.47274e+13	1.95339e+14	5.76588e+15	2.01145e+16	1.31918e+07	1.08164e+09	9.72927e+09
1.17489e+16	1.32899e+21	9.77708e+10	2.71353e+13	2.15080e+14	6.31959e+15	2.18001e+16	1.45934e+07	1.19719e+09	1.08408e+10
1.17490e+16	1.31505e+21	1.05702e+11	2.97775e+13	2.36892e+14	6.92590e+15	2.36193e+16	1.61384e+07	1.32534e+09	1.20876e+10
1.17490e+16	1.30092e+21	1.14184e+11	3.26761e+13	2.60998e+14	7.58959e+15	2.55831e+16	1.78395e+07	1.46744e+09	1.34868e+10
1.17490e+16	1.28659e+21	1.23239e+11	3.58544e+13	2.87641e+14	8.31614e+15	2.77022e+16	1.97101e+07	1.62498e+09	1.50579e+10
1.17489e+16	1.27211e+21	1.32899e+11	3.93378e+13	3.17087e+14	9.11127e+15	2.99892e+16	2.17646e+07	1.79955e+09	1.68216e+10
1.17489e+16	1.25754e+21	1.43196e+11	4.31571e+13	3.49661e+14	9.98172e+15	3.24578e+16	2.40187e+07	1.99306e+09	1.88039e+10
1.17489e+16	1.24294e+21	1.54157e+11	4.73438e+13	3.85708e+14	1.09354e+16	3.51236e+16	2.64896e+07	2.20769e+09	2.10343e+10
1.17489e+16	1.22829e+21	1.65819e+11	5.19284e+13	4.25566e+14	1.19789e+16	3.80012e+16	2.91921e+07	2.44525e+09	2.35396e+10
1.17489e+16	1.21366e+21	1.78213e+11	5.69475e+13	4.69652e+14	1.31219e+16	4.11087e+16	3.21459e+07	2.70836e+09	2.63570e+10
1.17489e+16	1.19911e+21	1.91388e+11	6.24444e+13	5.18445e+14	1.43735e+16	4.44658e+16	3.53698e+07	2.99963e+09	2.95253e+10
1.17489e+16	1.18467e+21	2.05385e+11	6.84606e+13	5.72436e+14	1.57445e+16	4.80940e+16	3.88860e+07	3.32210e+09	3.30892e+10
1.17489e+16	1.17036e+21	2.20225e+11	7.50385e+13	6.32144e+14	1.72460e+16	5.20146e+16	4.27158e+07	3.67894e+09	3.70990e+10
1.17489e+16	1.15623e+21	2.35999e+11	8.22384e+13	6.98248e+14	1.88909e+16	5.62551e+16	4.68843e+07	4.07380e+09	4.16100e+10
1.17489e+16	1.14232e+21	2.52743e+11	9.01105e+13	7.71383e+14	2.06933e+16	6.08431e+16	5.14181e+07	4.51063e+09	4.66854e+10
1.17489e+16	1.12865e+21	2.70488e+11	9.87054e+13	8.52207e+14	2.26679e+16	6.58079e+16	5.63446e+07	4.99375e+09	5.23956e+10
1.17489e+16	1.11526e+21	2.89322e+11	1.08090e+14	9.41540e+14	2.48322e+16	7.11841e+16	6.16983e+07	5.52817e+09	5.88199e+10
1.17489e+16	1.10217e+21	3.09299e+11	1.18331e+14	1.04023e+15	2.72040e+16	7.70086e+16	6.75126e+07	6.11921e+09	6.60480e+10
1.17489e+16	1.08936e+21	3.30498e+11	1.29501e+14	1.14924e+15	2.98037e+16	8.33171e+16	7.38289e+07	6.77313e+09	7.41823e+10
1.17489e+16	1.07694e+21	3.53045e+11	1.41684e+14	1.26958e+15	3.26540e+16	9.01615e+16	8.06925e+07	7.49653e+09	8.33309e+10
1.17489e+16	1.06484e+21	3.76970e+11	1.54945e+14	1.40224e+15	3.57784e+16	9.75819e+16	8.81537e+07	8.29706e+09	9.36237e+10
1.17489e+16	1.05311e+21	4.02408e+11	1.69390e+14	1.54854e+15	3.92051e+16	1.05634e+17	9.62778e+07	9.18418e+09	1.05216e+11
1.17489e+16	1.04171e+21	4.29431e+11	1.85113e+14	1.70982e+15	4.29636e+16	1.14368e+17	1.05134e+08	1.01685e+10	1.18288e+11
1.17489e+16	1.03068e+21	4.58189e+11	2.02219e+14	1.88746e+15	4.70864e+16	1.23852e+17	1.14789e+08	1.12598e+10	1.33010e+11
1.17489e+16	1.02001e+21	4.88809e+11	2.20825e+14	2.08311e+15	5.16086e+16	1.34150e+17	1.25317e+08	1.24701e+10	1.49591e+11
1.17489e+16	1.00969e+21	5.21402e+11	2.41048e+14	2.29842e+15	5.65705e+16	1.45332e+17	1.36811e+08	1.38131e+10	1.68272e+11
1.17489e+16	9.99717e+20	5.56128e+11	2.63029e+14	2.53542e+15	6.20171e+16	1.57476e+17	1.49375e+08	1.53050e+10	1.89333e+11
1.17489e+16	9.90134e+20	5.93100e+11	2.86891e+14	2.79608e+15	6.79996e+16	1.70679e+17	1.63125e+08	1.69634e+10	2.13088e+11
1.17489e+16	9.80886e+20	6.32572e+11	3.12808e+14	3.08268e+15	7.45681e+16	1.85025e+17	1.78217e+08	1.88099e+10	2.39899e+11
1.17489e+16	9.71976e+20	6.74786e+11	3.41002e+14	3.39834e+15	8.17857e+16	2.00613e+17	1.94817e+08	2.08707e+10	2.70226e+11
1.17489e+16	9.63409e+20	7.19924e+11	3.71628e+14	3.74544e+15	8.97179e+16	2.17557e+17	2.13117e+08	2.31734e+10	3.04546e+11
1.17490e+16	9.55155e+20	7.68175e+11	4.04866e+14	4.12683e+15	9.84367e+16	2.35971e+17	2.33344e+08	2.57517e+10	3.43436e+11
1.17489e+16	9.47194e+20	8.19836e+11	4.40983e+14	4.54633e+15	1.08022e+17	2.55978e+17	2.55752e+08	2.86449e+10	3.87593e+11
1.17489e+16	9.39488e+20	8.75112e+11	4.80185e+14	5.00742e+15	1.18562e+17	2.77705e+17	2.80655e+08	3.18997e+10	4.37824e+11
1.17489e+16	9.31982e+20	9.34092e+11	5.22653e+14	5.51376e+15	1.30149e+17	3.01284e+17	3.08347e+08	3.55645e+10	4.95036e+11
1.17489e+16	9.24660e+20	9.97113e+11	5.68683e+14	6.06998e+15	1.42892e+17	3.26861e+17	3.39276e+08	3.97073e+10	5.60400e+11
1.17490e+16	9.17514e+20	1.06444e+12	6.18582e+14	6.68109e+15	1.56916e+17	3.54591e+17	3.73958e+08	4.44084e+10	6.35345e+11
1.17490e+16	9.10491e+20	1.13629e+12	6.72649e+14	7.35279e+15	1.72353e+17	3.84620e+17	4.12995e+08	4.97650e+10	7.21632e+11
1.17489e+16	9.03610e+20	1.21302e+12	7.31250e+14	8.09129e+15	1.89360e+17	4.17127e+17	4.57175e+08	5.58990e+10	8.21419e+11
1.17489e+16	8.96826e+20	1.29480e+12	7.94705e+14	8.90334e+15	2.08107e+17	4.52269e+17	5.07394e+08	6.29600e+10	9.37434e+11
1.17489e+16	8.90102e+20	1.38184e+12	8.63328e+14	9.79573e+15	2.28775e+17	4.90213e+17	5.64693e+08	7.11191e+10	1.07284e+12
1.17489e+16	8.83382e+20	1.47418e+12	9.37487e+14	1.07774e+16	2.51575e+17	5.31099e+17	6.30298e+08	8.05939e+10	1.23180e+12
1.17489e+16	8.76649e+20	1.57209e+12	1.01759e+15	1.18573e+16	2.76741e+17	5.75082e+17	7.05933e+08	9.16752e+10	1.41970e+12
1.17489e+16	8.69850e+20	1.67571e+12	1.10402e+15	1.30455e+16	3.04525e+17	6.22281e+17	7.93644e+08	1.04722e+11	1.64339e+12
1.17489e+16	8.62945e+20	1.78527e+12	1.19721e+15	1.43534e+16	3.35210e+17	6.72805e+17	8.95911e+08	1.20181e+11	1.91145e+12
1.17489e+16	8.55900e+20	1.90079e+12	1.29764e+15	1.57944e+16	3.69137e+17	7.26704e+17	1.01622e+09	1.38692e+11	2.23638e+12
1.17489e+16	8.48685e+20	2.02278e+12	1.40585e+15	1.73830e+16	4.06658e+17	7.83992e+17	1.15910e+09	1.61077e+11	2.63413e+12
1.17490e+16	8.41247e+20	2.15106e+12	1.52231e+15	1.91363e+16	4.48178e+17	8.44594e+17	1.33024e+09	1.88441e+11	3.12697e+12
1.17489e+16	8.33611e+20	2.28490e+12	1.64708e+15	2.10716e+16	4.94138e+17	9.08510e+17	1.53670e+09	2.22211e+11	3.74455e+12
1.17489e+16	8.25681e+20	2.42518e+12	1.78096e+15	2.32105e+16	5.44979e+17	9.75436e+17	1.78831e+09	2.64383e+11	4.52852e+12
1.17489e+16	8.17492e+20	2.57169e+12	1.92458e+15	2.55806e+16	6.01285e+17	1.04504e+18	2.09904e+09	3.17898e+11	5.54151e+12
1.17490e+16	8.08845e+20	2.72443e+12	2.07821e+15	2.82071e+16	6.63438e+17	1.11664e+18	2.48723e+09	3.86736e+11	6.86985e+12
1.17490e+16	7.99577e+20	2.88367e+12	2.24301e+15	3.11304e+16	7.31921e+17	1.18909e+18	2.97914e+09	4.76869e+11	8.64723e+12
1.17490e+16	7.90038e+20	3.05164e+12	2.42070e+15	3.43993e+16	8.07391e+17	1.26211e+18	3.61131e+09	5.96858e+11	1.10701e+13
1.17489e+16	7.79806e+20	3.22338e+12	2.60980e+15	3.80538e+16	8.89969e+17	1.33376e+18	4.43488e+09	7.59603e+11	1.44476e+13
1.17490e+16	7.69150e+20	3.40674e+12	2.81364e+15	4.21630e+16	9.79782e+17	1.40331e+18	5.52251e+09	9.83895e+11	1.92485e+13
1.17490e+16	7.57700e+20	3.59774e+12	3.03236e+15	4.68080e+16	1.07640e+18	1.46815e+18	6.97556e+09	1.29876e+12	2.62487e+13
1.17490e+16	7.45643e+20	3.79544e+12	3.26424e+15	5.20558e+16	1.17897e+18	1.52764e+18	8.92851e+09	1.74615e+12	3.66630e+13
1.17490e+16	7.32847e+20	4.00056e+12	3.50921e+15	5.80157e+16	1.28576e+18	1.57968e+18	1.15689e+10	2.39043e+12	5.25665e+13
1.17490e+16	7.19184e+20	4.21527e+12	3.76835e+15	6.48033e+16	1.39406e+18	1.62327e+18	1.51391e+10	3.32290e+12	7.72543e+13
1.17490e+16	7.04382e+20	4.44022e+12	4.04127e+15	7.25731e+16	1.50010e+18	1.65694e+18	1.99190e+10	4.67045e+12	1.16293e+14
1.17495e+16	6.88288e+20	4.68153e+12	4.33111e+15	8.14913e+16	1.59960e+18	1.68074e+18	2.62894e+10	6.61155e+12	1.78746e+14
1.17492e+16	6.70010e+20	4.95572e+12	4.65100e+15	9.18378e+16	1.68693e+18	1.69359e+18	3.46694e+10	9.37244e+12	2.78992e+14
1.17494e+16	6.48440e+20	5.30518e+12	5.03488e+15	1.03965e+17	1.75703e+18	1.69549e+18	4.64047e+10	1.34735e+13	4.43557e+14
1.17489e+16	6.18360e+20	6.04517e+12	5.69044e+15	1.18323e+17	1.79981e+18	1.68486e+18	7.29333e+10	2.19076e+13	7.53325e+14
1.17516e+16	5.70474e+20	1.10846e+13	7.71416e+15	1.33830e+17	1.79401e+18	1.66121e+18	3.51590e+11	4.86007e+13	1.45142e+15
1.17489e+16	5.23942e+20	1.83031e+13	1.02416e+16	1.50607e+17	1.78131e+18	1.63494e+18	8.99447e+11	8.42180e+13	2.30583e+15
1.17494e+16	4.80724e+20	2.68969e+13	1.31068e+16	1.68881e+17	1.76736e+18	1.60974e+18	1.78438e+12	1.28023e+14	3.29326e+15
1.17489e+16	4.40162e+20	3.66210e+13	1.63066e+16	1.89178e+17	1.74906e+18	1.57940e+18	3.14162e+12	1.81107e+14	4.42106e+15
1.17493e+16	4.02712e+20	4.71364e+13	1.97750e+16	2.11541e+17	1.72900e+18	1.54704e+18	5.14628e+12	2.44574e+14	5.69172e+15
1.17492e+16	3.68043e+20	5.84823e+13	2.35476e+16	2.36161e+17	1.70638e+18	1.51272e+18	8.01255e+12	3.20196e+14	7.11492e+15
1.17489e+16	3.36409e+20	7.05810e+13	2.76005e+16	2.63217e+17	1.68343e+18	1.47657e+18	1.20670e+13	4.10404e+14	8.69833e+15
1.17489e+16	3.07150e+20	8.40383e+13	3.21100e+16	2.93013e+17	1.65744e+18	1.43779e+18	1.76464e+13	5.18008e+14	1.04635e+16
1.17491e+16	2.80419e+20	9.91869e+13	3.71542e+16	3.25773e+17	1.63008e+18	1.39724e+18	2.52017e+13	6.46210e+14	1.24259e+16
1.17493e+16	2.55814e+20	1.16826e+14	4.29471e+16	3.61774e+17	1.59976e+18	1.35432e+18	3.52665e+13	7.98804e+14	1.46106e+16
1.17489e+16	2.33478e+20	1.37418e+14	4.95958e+16	4.01171e+17	1.56870e+18	1.30996e+18	4.85396e+13	9.80096e+14	1.70388e+16
1.17491e+16	2.13073e+20	1.62153e+14	5.74082e+16	4.44294e+17	1.53554e+18	1.26304e+18	6.59253e+13	1.19646e+15	1.97529e+16
1.17492e+16	1.94319e+20	1.92566e+14	6.67670e+16	4.91371e+17	1.49871e+18	1.21402e+18	8.82506e+13	1.45275e+15	2.27826e+16
1.17490e+16	1.77377e+20	2.29719e+14	7.79066e+16	5.42260e+17	1.46134e+18	1.16339e+18	1.17283e+14	1.76012e+15	2.61803e+16
1.17489e+16	1.61896e+20	2.76199e+14	9.14595e+16	5.97098e+17	1.42106e+18	1.11082e+18	1.54409e+14	2.12680e+15	2.99933e+16
1.17492e+16	1.47786e+20	3.34847e+14	1.08069e+17	6.55542e+17	1.37818e+18	1.05667e+18	2.02052e+14	2.56747e+15	3.42834e+16
1.17491e+16	1.34998e+20	4.09150e+14	1.28514e+17	7.16956e+17	1.33353e+18	1.00109e+18	2.63108e+14	3.09838e+15	3.91107e+16
1.17492e+16	1.23341e+20	5.03965e+14	1.53896e+17	7.80517e+17	1.28577e+18	9.44022e+17	3.40766e+14	3.73808e+15	4.45314e+16
1.17490e+16	1.49522e+21	2.26557e+09	5.00808e+11	3.67949e+12	1.05870e+14	4.34599e+14	2.52543e+05	2.11032e+07	1.69601e+08
1.17490e+16	1.49450e+21	2.48335e+09	5.49167e+11	4.03488e+12	1.16071e+14	4.76281e+14	2.77115e+05	2.31496e+07	1.86069e+08
1.17490e+16	1.49372e+21	2.72198e+09	6.02200e+11	4.42464e+12	1.27255e+14	5.21937e+14	3.04096e+05	2.53954e+07	2.04147e+08
1.17490e+16	1.49287e+21	2.98343e+09	6.60359e+11	4.85209e+12	1.39518e+14	5.71935e+14	3.33733e+05	2.78606e+07	2.23997e+08
1.17490e+16	1.49194e+21	3.26988e+09	7.24143e+11	5.32092e+12	1.52968e+14	6.26677e+14	3.66283e+05	3.05663e+07	2.45790e+08
1.17490e+16	1.49092e+21	3.58372e+09	7.94096e+11	5.83512e+12	1.67720e+14	6.86603e+14	4.02048e+05	3.35369e+07	2.69723e+08
1.17489e+16	1.48980e+21	3.92744e+09	8.70812e+11	6.39908e+12	1.83900e+14	7.52183e+14	4.41352e+05	3.67985e+07	2.96012e+08
1.17490e+16	1.48859e+21	4.30396e+09	9.54951e+11	7.01767e+12	2.01649e+14	8.23966e+14	4.84541e+05	4.03797e+07	3.24887e+08
1.17490e+16	1.48727e+21	4.71632e+09	1.04723e+12	7.69618e+12	2.21118e+14	9.02508e+14	5.32016e+05	4.43123e+07	3.56611e+08
1.17489e+16	1.48582e+21	5.16784e+09	1.14844e+12	8.44045e+12	2.42473e+14	9.88418e+14	5.84224e+05	4.86323e+07	3.91477e+08
1.17489e+16	1.48423e+21	5.66223e+09	1.25945e+12	9.25684e+12	2.65898e+14	1.08238e+15	6.41637e+05	5.33775e+07	4.29795e+08
1.17490e+16	1.48251e+21	6.20347e+09	1.38123e+12	1.01526e+13	2.91601e+14	1.18512e+15	7.04813e+05	5.85925e+07	4.71934e+08
1.17490e+16	1.48064e+21	6.79590e+09	1.51479e+12	1.11352e+13	3.19805e+14	1.29744e+15	7.74312e+05	6.43222e+07	5.18262e+08
1.17489e+16	1.47859e+21	7.44429e+09	1.66130e+12	1.22132e+13	3.50756e+14	1.42017e+15	8.50814e+05	7.06202e+07	5.69221e+08
1.17490e+16	1.47639e+21	8.15385e+09	1.82202e+12	1.33960e+13	3.84727e+14	1.55428e+15	9.35033e+05	7.75435e+07	6.25284e+08
1.17490e+16	1.47398e+21	8.93001e+09	1.99834e+12	1.46938e+13	4.22008e+14	1.70074e+15	1.02780e+06	8.51569e+07	6.86995e+08
1.17490e+16	1.47134e+21	9.77892e+09	2.19177e+12	1.61179e+13	4.62926e+14	1.86062e+15	1.13004e+06	9.35324e+07	7.54946e+08
1.17490e+16	1.46850e+21	1.07072e+10	2.40398e+12	1.76808e+13	5.07844e+14	2.03513e+15	1.24271e+06	1.02746e+08	8.29783e+08
1.17490e+16	1.46541e+21	1.17221e+10	2.63682e+12	1.93963e+13	5.57145e+14	2.22554e+15	1.36695e+06	1.12886e+08	9.12239e+08
1.17490e+16	1.46216e+21	1.28319e+10	2.89228e+12	2.12790e+13	6.11272e+14	2.43336e+15	1.50388e+06	1.24043e+08	1.00306e+09
1.17490e+16	1.45856e+21	1.40439e+10	3.17262e+12	2.33460e+13	6.70700e+14	2.65977e+15	1.65510e+06	1.36335e+08	1.10329e+09
1.17489e+16	1.45465e+21	1.53675e+10	3.48025e+12	2.56152e+13	7.35929e+14	2.90645e+15	1.82208e+06	1.49877e+08	1.21389e+09
1.17490e+16	1.45046e+21	1.68126e+10	3.81783e+12	2.81069e+13	8.07544e+14	3.17520e+15	2.00650e+06	1.64798e+08	1.33598e+09
1.17490e+16	1.44582e+21	1.83884e+10	4.18831e+12	3.08437e+13	8.86141e+14	3.46753e+15	2.21052e+06	1.81260e+08	1.47096e+09
1.17489e+16	1.44096e+21	2.01082e+10	4.59484e+12	3.38485e+13	9.72443e+14	3.78591e+15	2.43580e+06	1.99400e+08	1.61999e+09
1.17489e+16	1.43574e+21	2.19829e+10	5.04100e+12	3.71493e+13	1.06723e+15	4.13216e+15	2.68499e+06	2.19414e+08	1.78483e+09
1.17489e+16	1.43012e+21	2.40259e+10	5.53078e+12	4.07757e+13	1.17128e+15	4.50852e+15	2.96081e+06	2.41510e+08	1.96728e+09
1.17489e+16	1.42413e+21	2.62500e+10	6.06827e+12	4.47605e+13	1.28551e+15	4.91752e+15	3.26610e+06	2.65907e+08	2.16933e+09
1.17489e+16	1.41774e+21	2.86702e+10	6.65820e+12	4.91397e+13	1.41090e+15	5.36170e+15	3.60418e+06	2.92857e+08	2.39325e+09
1.17489e+16	1.41094e+21	3.13018e+10	7.30576e+12	5.39538e+13	1.54850e+15	5.84392e+15	3.97875e+06	3.22646e+08	2.64162e+09
1.17489e+16	1.40372e+21	3.41615e+10	8.01654e+12	5.92465e+13	1.69946e+15	6.36722e+15	4.39381e+06	3.55582e+08	2.91728e+09
1.17489e+16	1.39606e+21	3.72659e+10	8.79672e+12	6.50669e+13	1.86510e+15	6.93477e+15	4.85393e+06	3.92018e+08	3.22353e+09
1.17489e+16	1.38798e+21	4.06334e+10	9.65317e+12	7.14698e+13	2.04679e+15	7.55011e+15	5.36400e+06	4.32335e+08	3.56398e+09
1.17489e+16	1.37935e+21	4.42810e+10	1.05929e+13	7.85078e+13	2.24592e+15	8.21619e+15	5.92927e+06	4.76923e+08	3.94240e+09
1.17489e+16	1.37035e+21	4.82278e+10	1.16224e+13	8.62425e+13	2.46416e+15	8.93804e+15	6.55467e+06	5.26192e+08	4.36272e+09
1.17489e+16	1.36052e+21	5.24819e+10	1.27520e+13	9.47560e+13	2.70315e+15	9.71664e+15	7.25010e+06	5.80865e+08	4.83232e+09
1.17489e+16	1.35041e+21	5.70792e+10	1.39906e+13	1.04122e+14	2.96516e+15	1.05601e+16	8.01976e+06	6.41365e+08	5.35519e+09
1.17489e+16	1.33986e+21	6.20340e+10	1.53485e+13	1.14429e+14	3.25227e+15	1.14721e+16	8.87241e+06	7.08385e+08	5.93854e+09
1.17490e+16	1.32886e+21	6.73685e+10	1.68372e+13	1.25773e+14	3.56682e+15	1.24576e+16	9.81682e+06	7.82655e+08	6.58990e+09
1.17489e+16	1.31747e+21	7.31077e+10	1.84698e+13	1.38270e+14	3.91128e+15	1.35227e+16	1.08621e+07	8.64961e+08	7.31768e+09
1.17489e+16	1.30572e+21	7.92821e+10	2.02611e+13	1.52049e+14	4.28860e+15	1.46737e+16	1.20183e+07	9.56185e+08	8.13131e+09
1.17490e+16	1.29351e+21	8.59080e+10	2.22260e+13	1.67247e+14	4.70167e+15	1.59155e+16	1.32974e+07	1.05736e+09	9.04251e+09
1.17490e+16	1.28101e+21	9.30237e+10	2.43822e+13	1.84016e+14	5.15389e+15	1.72564e+16	1.47100e+07	1.16952e+09	1.00626e+10
1.17489e+16	1.26819e+21	1.00646e+11	2.67473e+13	2.02532e+14	5.64876e+15	1.87033e+16	1.62689e+07	1.29387e+09	1.12058e+10
1.17489e+16	1.25510e+21	1.08803e+11	2.93416e+13	2.22982e+14	6.19033e+15	2.02645e+16	1.79876e+07	1.43173e+09	1.24877e+10
1.17490e+16	1.24177e+21	1.17523e+11	3.21865e+13	2.45573e+14	6.78326e+15	2.19487e+16	1.98804e+07	1.58457e+09	1.39260e+10
1.17489e+16	1.22826e+21	1.26832e+11	3.53058e+13	2.70537e+14	7.43220e+15	2.37661e+16	2.19619e+07	1.75396e+09	1.55403e+10
1.17489e+16	1.21463e+21	1.36769e+11	3.87237e+13	2.98116e+14	8.14244e+15	2.57279e+16	2.42474e+07	1.94154e+09	1.73510e+10
