# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in F22_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	MAG_U_CFHTLS 	MAGERR_AUTO_U 	MAG_G_CFHTLS 	MAGERR_AUTO_G 	MAG_R_CFHTLS 	MAGERR_AUTO_R 	MAG_I_CFHTLS 	MAGERR_AUTO_I 	MAG_Z_CFHTLS 	MAGERR_AUTO_Z 	 
220107824	VVDS-J221513.49+005606.1	333.806213	0.9350415	0.6122	1	21.2686	99.99	99.99	-99	-99	-99	-99	-99	-99	21.2686	0.1018	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220107830	VVDS-J221408.08+005607.7	333.533695	0.9354887	9.9999	0	20.9466	22.9215	0.4244	-99	-99	-99	-99	-99	-99	20.9466	0.0959	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220107847	VVDS-J221620.95+005613.9	334.087307	0.9372139	9.9999	0	22.0386	99.99	99.99	-99	-99	-99	-99	-99	-99	22.0386	0.1543	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220107931	VVDS-J221611.37+005604.5	334.047381	0.9345951	0.9130	3	20.3871	99.99	99.99	-99	-99	-99	-99	-99	-99	20.3871	0.0716	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108005	VVDS-J221606.99+005614.2	334.02913	0.9372874	0.7202	4	21.2539	23.2855	0.4547	-99	-99	-99	-99	-99	-99	21.2539	0.1019	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108063	VVDS-J221536.91+005614.5	333.90382	0.9373863	0.8298	1	21.4221	24.505	0.6188	-99	-99	-99	-99	-99	-99	21.4221	0.1083	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108197	VVDS-J221622.34+005619.1	334.093093	0.938644	9.9999	0	22.281	99.99	99.99	-99	-99	-99	-99	-99	-99	22.281	0.173	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108201	VVDS-J221603.79+005612.8	334.015818	0.936897	0.2521	3	21.3768	23.0755	0.4149	-99	-99	-99	-99	-99	-99	21.3768	0.1106	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108230	VVDS-J221404.21+005618.3	333.517549	0.9384167	0.5495	3	21.5324	99.99	99.99	-99	-99	-99	-99	-99	-99	21.5324	0.1215	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108241	VVDS-J221543.95+005614.6	333.933131	0.9373895	0.3494	4	21.1459	23.0259	0.4326	-99	-99	-99	-99	-99	-99	21.1459	0.0981	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108326	VVDS-J221738.76+005620.6	334.4115	0.93908	9.9999	0	22.3076	23.5337	0.4856	-99	-99	-99	-99	-99	-99	22.3076	0.1474	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108337	VVDS-J221657.72+005622.9	334.240505	0.9397029	0.3187	4	22.7184	23.6583	0.5459	-99	-99	-99	-99	-99	-99	22.7184	0.1786	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108343	VVDS-J221640.62+005622.0	334.169261	0.9394504	0.7536	3	22.362	23.9712	0.6079	-99	-99	-99	-99	-99	-99	22.362	0.1546	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108354	VVDS-J221644.71+005623.0	334.186328	0.9397284	9.9999	0	22.26	99.99	99.99	-99	-99	-99	-99	-99	-99	22.26	0.1455	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108384	VVDS-J221753.82+005620.4	334.474251	0.9390103	9.9999	0	22.1276	24.5483	0.538	-99	-99	-99	-99	-99	-99	22.1276	0.1316	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108388	VVDS-J221745.04+005622.5	334.437698	0.9395972	0.6114	4	21.4313	99.99	99.99	-99	-99	-99	-99	-99	-99	21.4313	0.0942	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108413	VVDS-J221640.22+005623.4	334.167612	0.9398492	0.8135	4	22.0628	23.9508	0.509	-99	-99	-99	-99	-99	-99	22.0628	0.1317	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108450	VVDS-J221529.01+005623.8	333.870905	0.9399631	0.7335	2	22.1358	23.5548	0.5075	-99	-99	-99	-99	-99	-99	22.1358	0.151	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108453	VVDS-J221545.43+005622.4	333.939292	0.9395755	0.4115	2	20.849	22.6873	0.4151	-99	-99	-99	-99	-99	-99	20.849	0.0842	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108484	VVDS-J221429.45+005622.4	333.622744	0.9395657	0.9071	3	22.1779	23.3737	0.5142	-99	-99	-99	-99	-99	-99	22.1779	0.1642	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108504	VVDS-J221432.27+005622.1	333.63449	0.9394754	0.2711	4	20.9381	22.8874	0.4105	-99	-99	-99	-99	-99	-99	20.9381	0.0863	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108545	VVDS-J221611.98+005625.9	334.04993	0.9405289	9.9999	0	21.6401	99.99	99.99	-99	-99	-99	-99	-99	-99	21.6401	0.1257	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108571	VVDS-J221630.37+005619.1	334.126545	0.9386431	0.5636	2	21.3409	23.7645	0.5309	-99	-99	-99	-99	-99	-99	21.3409	0.0742	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108603	VVDS-J221530.12+005628.2	333.875507	0.9411747	9.9999	20	23.4286	99.99	99.99	-99	-99	-99	-99	-99	-99	23.4286	0.3018	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108622	VVDS-J221659.54+005626.5	334.248086	0.9407147	0.2795	2	21.9651	24.6749	0.6515	-99	-99	-99	-99	-99	-99	21.9651	0.1235	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108664	VVDS-J221558.97+005630.0	333.995745	0.9416872	9.9999	20	23.5235	24.0665	0.4949	-99	-99	-99	-99	-99	-99	23.5235	0.3163	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108670	VVDS-J221546.05+005627.1	333.94191	0.9408815	0.6155	4	21.8739	23.9085	0.4655	-99	-99	-99	-99	-99	-99	21.8739	0.137	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108671	VVDS-J221623.38+005628.2	334.097423	0.9411754	1.0493	9	22.2033	23.2541	0.4388	-99	-99	-99	-99	-99	-99	22.2033	0.1668	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108705	VVDS-J221503.51+005627.6	333.764637	0.9410204	0.4996	2	22.4106	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4106	0.1842	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108780	VVDS-J221506.64+005630.3	333.7777	0.9417635	0.7411	1	22.239	99.99	99.99	-99	-99	-99	-99	-99	-99	22.239	0.1637	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108813	VVDS-J221348.48+005627.4	333.452029	0.9409624	9.9999	0	22.052	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.052	0.1583	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108824	VVDS-J221559.37+005630.8	333.997414	0.9419015	0.7494	3	22.4092	23.9079	0.5224	-99	-99	-99	-99	-99	-99	22.4092	0.1772	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108827	VVDS-J221621.53+005630.4	334.089721	0.9418013	9.9999	0	22.4234	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4234	0.1854	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108833	VVDS-J221530.36+005627.4	333.876517	0.9409529	0.7585	2	19.6893	24.4827	0.6691	-99	-99	-99	-99	-99	-99	19.6893	0.0477	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108856	VVDS-J221455.74+005631.7	333.73229	0.9421504	0.4191	1	22.312	99.99	99.99	-99	-99	-99	-99	-99	-99	22.312	0.1813	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108869	VVDS-J221628.97+005632.2	334.120713	0.9422911	0.6944	22	22.93	99.99	99.99	-99	-99	-99	-99	-99	-99	22.93	0.1629	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108906	VVDS-J221751.37+005628.5	334.464063	0.9412589	0.5907	2	21.611	99.99	99.99	-99	-99	-99	-99	-99	-99	21.611	0.1287	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108948	VVDS-J221348.34+005630.2	333.451453	0.9417379	0.5143	3	21.6111	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.6111	0.1268	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108953	VVDS-J221624.57+005633.7	334.10239	0.9427021	9.9999	0	22.1776	99.99	99.99	-99	-99	-99	-99	-99	-99	22.1776	0.168	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108967	VVDS-J221803.46+005625.1	334.514432	0.9403297	0.5300	2	20.4282	99.99	99.99	-99	-99	-99	-99	-99	-99	20.4282	0.0566	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108968	VVDS-J221410.67+005632.9	333.544465	0.9424944	9.9999	0	22.4955	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4955	0.2194	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220108994	VVDS-J221637.13+005633.4	334.154732	0.9426123	0.9007	3	22.3	23.2683	0.4328	-99	-99	-99	-99	-99	-99	22.3	0.1495	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109023	VVDS-J221543.73+005631.1	333.932211	0.9419762	0.5007	1	21.87	23.4128	0.5153	-99	-99	-99	-99	-99	-99	21.87	0.1423	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109043	VVDS-J221712.22+005633.3	334.300954	0.9425847	0.3200	2	22.2704	99.99	99.99	-99	-99	-99	-99	-99	-99	22.2704	0.1511	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109060	VVDS-J221504.02+005629.7	333.766778	0.9415857	0.5113	2	21.3872	99.99	99.99	-99	-99	-99	-99	-99	-99	21.3872	0.1089	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109077	VVDS-J221400.29+005635.4	333.501237	0.9431704	1.3911	2	22.4916	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4916	0.1948	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109099	VVDS-J221631.22+005629.8	334.130118	0.9416248	9.9999	0	22.1096	99.99	99.99	-99	-99	-99	-99	-99	-99	22.1096	0.1137	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109106	VVDS-J221802.53+005634.3	334.510564	0.9428796	0.4634	2	21.4879	99.99	99.99	-99	-99	-99	-99	-99	-99	21.4879	0.0935	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109122	VVDS-J221404.20+005632.0	333.517521	0.942228	0.2704	2	21.1065	23.2577	0.4892	-99	-99	-99	-99	-99	-99	21.1065	0.1033	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109136	VVDS-J221803.25+005626.6	334.513577	0.9407424	0.4671	4	19.8156	99.99	99.99	-99	-99	-99	-99	-99	-99	19.8156	0.0427	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109137	VVDS-J221553.69+005634.8	333.973728	0.9430194	0.1741	4	21.9502	23.9965	0.4564	-99	-99	-99	-99	-99	-99	21.9502	0.1451	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109166	VVDS-J221354.35+005633.3	333.476464	0.9425875	0.5510	3	20.9067	-99.9	-99.9	-99	-99	-99	-99	-99	-99	20.9067	0.0899	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109173	VVDS-J221555.36+005636.0	333.980668	0.9433369	0.3053	2	22.078	23.9713	0.4519	-99	-99	-99	-99	-99	-99	22.078	0.151	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109190	VVDS-J221655.16+005629.9	334.229843	0.9416538	0.4592	2	21.344	99.99	99.99	-99	-99	-99	-99	-99	-99	21.344	0.0918	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109193	VVDS-J221430.63+005636.3	333.627653	0.9434279	1.1496	9	21.9366	23.7866	0.512	-99	-99	-99	-99	-99	-99	21.9366	0.1394	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109203	VVDS-J221514.29+005632.9	333.80958	0.9424745	9.9999	0	21.2687	99.99	99.99	-99	-99	-99	-99	-99	-99	21.2687	0.1004	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109221	VVDS-J221724.93+005637.6	334.353895	0.9438043	0.3191	4	21.5279	23.5357	0.4641	-99	-99	-99	-99	-99	-99	21.5279	0.0988	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109234	VVDS-J221445.36+005633.7	333.689006	0.942703	9.9999	0	21.5723	23.5649	0.5119	-99	-99	-99	-99	-99	-99	21.5723	0.1283	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109258	VVDS-J221805.39+005632.9	334.522493	0.9424879	0.5690	2	20.7989	99.99	99.99	-99	-99	-99	-99	-99	-99	20.7989	0.0674	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109265	VVDS-J221649.35+005636.7	334.205632	0.9435532	0.4691	1	22.062	99.99	99.99	-99	-99	-99	-99	-99	-99	22.062	0.1355	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109267	VVDS-J221741.45+005636.8	334.422747	0.9435741	0.6950	1	21.2657	99.99	99.99	-99	-99	-99	-99	-99	-99	21.2657	0.0958	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109272	VVDS-J221440.70+005637.5	333.669607	0.9437711	0.9191	3	21.4287	99.99	99.99	-99	-99	-99	-99	-99	-99	21.4287	0.1088	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109288	VVDS-J221409.84+005636.1	333.541014	0.9433632	0.9675	3	21.6546	22.6983	0.4631	-99	-99	-99	-99	-99	-99	21.6546	0.1334	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109290	VVDS-J221506.05+005633.1	333.77522	0.9425392	0.4530	1	20.8537	23.0255	0.4877	-99	-99	-99	-99	-99	-99	20.8537	0.0866	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109318	VVDS-J221759.20+005642.9	334.49667	0.945274	9.9999	20	24.3788	24.3782	0.5792	-99	-99	-99	-99	-99	-99	24.3788	0.4285	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109326	VVDS-J221519.61+005639.8	333.831713	0.9444101	0.3657	3	21.7787	23.9943	0.5099	-99	-99	-99	-99	-99	-99	21.7787	0.1275	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109376	VVDS-J221523.21+005639.2	333.846749	0.9442259	0.2018	2	21.8036	23.7575	0.5147	-99	-99	-99	-99	-99	-99	21.8036	0.1327	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109379	VVDS-J221502.13+005641.1	333.758881	0.944752	0.2898	4	22.1076	24.4053	0.6424	-99	-99	-99	-99	-99	-99	22.1076	0.1525	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109407	VVDS-J221400.02+005633.9	333.500085	0.9427734	0.4729	21	19.8369	99.99	99.99	-99	-99	-99	-99	-99	-99	19.8369	0.0549	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109418	VVDS-J221437.37+005640.6	333.655749	0.9446238	0.8716	3	22.1654	24.2878	0.5747	-99	-99	-99	-99	-99	-99	22.1654	0.1693	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109432	VVDS-J221622.69+005642.6	334.094572	0.9451808	0.6263	1	22.217	99.99	99.99	-99	-99	-99	-99	-99	-99	22.217	0.1657	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109437	VVDS-J221423.00+005641.0	333.595841	0.9447325	0.7079	2	22.4959	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4959	0.1915	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109445	VVDS-J221408.10+005640.8	333.533758	0.944675	0.8090	2	22.4242	24.4747	0.6902	-99	-99	-99	-99	-99	-99	22.4242	0.1927	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109446	VVDS-J221356.91+005644.6	333.487143	0.9457449	0.3664	21	24.1077	-99.9	-99.9	-99	-99	-99	-99	-99	-99	24.1077	0.4914	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109451	VVDS-J221605.13+005641.0	334.021411	0.9447355	0.7295	9	21.6842	24.4435	0.5485	-99	-99	-99	-99	-99	-99	21.6842	0.1258	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109477	VVDS-J221400.95+005642.1	333.503969	0.9450441	0.7973	2	21.9198	99.99	99.99	-99	-99	-99	-99	-99	-99	21.9198	0.1464	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109494	VVDS-J221443.49+005642.5	333.681215	0.9451479	0.4002	1	22.0424	23.52	0.5132	-99	-99	-99	-99	-99	-99	22.0424	0.1736	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109520	VVDS-J221441.42+005616.5	333.672601	0.9379169	0.3191	2	18.2868	23.0129	0.4687	-99	-99	-99	-99	-99	-99	18.2868	0.0253	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109585	VVDS-J221509.29+005642.5	333.78871	0.9451642	0.8068	3	21.8517	24.2265	0.5576	-99	-99	-99	-99	-99	-99	21.8517	0.1378	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109591	VVDS-J221540.87+005635.6	333.920311	0.9432448	0.5756	4	20.1965	99.99	99.99	-99	-99	-99	-99	-99	-99	20.1965	0.0628	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109614	VVDS-J221354.86+005644.8	333.478611	0.9458041	0.5538	2	22.0009	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.0009	0.1535	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109627	VVDS-J221504.83+005639.5	333.77015	0.9443219	0.4730	3	21.1986	99.99	99.99	-99	-99	-99	-99	-99	-99	21.1986	0.1014	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109637	VVDS-J221624.00+005639.3	334.100025	0.9442704	0.6129	2	20.0375	23.6638	0.5709	-99	-99	-99	-99	-99	-99	20.0375	0.0599	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109641	VVDS-J221725.43+005641.3	334.355988	0.9448073	0.2834	2	21.4236	23.6565	0.5827	-99	-99	-99	-99	-99	-99	21.4236	0.0966	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109647	VVDS-J221729.43+005643.7	334.372658	0.9454803	0.4975	1	22.0722	99.99	99.99	-99	-99	-99	-99	-99	-99	22.0722	0.1396	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109649	VVDS-J221750.98+005643.4	334.462441	0.9454121	0.6660	9	20.4016	23.9369	0.4918	-99	-99	-99	-99	-99	-99	20.4016	0.0766	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109660	VVDS-J221511.73+005641.3	333.79889	0.9448154	0.6905	2	22.0357	24.1985	0.5486	-99	-99	-99	-99	-99	-99	22.0357	0.1741	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109666	VVDS-J221612.65+005643.7	334.05275	0.9454826	0.6540	2	21.6406	99.99	99.99	-99	-99	-99	-99	-99	-99	21.6406	0.1287	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109683	VVDS-J221632.63+005644.0	334.135959	0.9455767	0.3712	9	21.3296	99.99	99.99	-99	-99	-99	-99	-99	-99	21.3296	0.074	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109689	VVDS-J221703.92+005644.5	334.26634	0.9456964	9.9999	0	22.0744	24.0643	0.5259	-99	-99	-99	-99	-99	-99	22.0744	0.1404	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109698	VVDS-J221752.14+005648.4	334.467258	0.9467921	9.9999	20	23.1046	99.99	99.99	-99	-99	-99	-99	-99	-99	23.1046	0.2405	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109707	VVDS-J221801.90+005645.4	334.507953	0.9459591	0.6267	2	22.3965	99.99	99.99	-99	-99	-99	-99	-99	-99	22.3965	0.1498	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109708	VVDS-J221442.84+005645.1	333.678516	0.9458613	0.8722	2	21.9365	99.99	99.99	-99	-99	-99	-99	-99	-99	21.9365	0.2041	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109715	VVDS-J221356.56+005644.4	333.485691	0.9456788	1.0837	2	22.0134	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.0134	0.1535	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109729	VVDS-J221604.26+005640.5	334.017774	0.9446028	0.7743	1	21.5552	23.9766	0.4582	-99	-99	-99	-99	-99	-99	21.5552	0.1283	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109740	VVDS-J221706.33+005646.9	334.276381	0.946368	0.8997	2	22.2824	99.99	99.99	-99	-99	-99	-99	-99	-99	22.2824	0.1463	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109744	VVDS-J221730.77+005643.9	334.378248	0.945547	0.4974	3	20.5086	99.99	99.99	-99	-99	-99	-99	-99	-99	20.5086	0.0615	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109755	VVDS-J221505.14+005638.2	333.771432	0.9439701	0.8707	22	21.5561	99.99	99.99	-99	-99	-99	-99	-99	-99	21.5561	0.1234	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109786	VVDS-J221744.53+005641.4	334.43556	0.9448411	0.2772	4	21.0565	23.04	0.4009	-99	-99	-99	-99	-99	-99	21.0565	0.0797	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109799	VVDS-J221747.03+005639.2	334.445989	0.9442245	0.5816	2	20.0055	23.9479	0.4493	-99	-99	-99	-99	-99	-99	20.0055	0.049	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109822	VVDS-J221749.04+005646.1	334.45434	0.9461445	0.3545	3	21.4495	23.4525	0.4233	-99	-99	-99	-99	-99	-99	21.4495	0.0957	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109828	VVDS-J221806.12+005647.4	334.525505	0.9465084	0.6266	2	22.4316	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4316	0.1469	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220109843	VVDS-J221750.77+005643.1	334.461559	0.9453214	0.2574	2	19.6625	22.9289	0.4128	-99	-99	-99	-99	-99	-99	19.6625	0.0565	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
