H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
4.07380e+14	2.30772e+17	4.17743e+11	4.87550e+12	7.42259e+11	1.17371e+12	1.74270e+10	9.60130e+08	7.03186e+12	8.74787e+09	3.68944e+08	2.72571e+10	4.00145e+11	1.64601e+11	1.44419e+11
4.07380e+14	2.19289e+17	4.16667e+11	4.65974e+12	6.74409e+11	1.12650e+12	1.50725e+10	1.05719e+09	6.81761e+12	7.25078e+09	2.92842e+08	2.73485e+10	3.90304e+11	1.55834e+11	1.28007e+11
4.07380e+14	2.08330e+17	4.15445e+11	4.45001e+12	6.11763e+11	1.07999e+12	1.30144e+10	1.16313e+09	6.59924e+12	5.99340e+09	2.31757e+08	2.74258e+10	3.80022e+11	1.47220e+11	1.13207e+11
4.07380e+14	1.97947e+17	4.14099e+11	4.24783e+12	5.54373e+11	1.03456e+12	1.12288e+10	1.27806e+09	6.37914e+12	4.94586e+09	1.83122e+08	2.74882e+10	3.69471e+11	1.38855e+11	9.99712e+10
4.07380e+14	1.88084e+17	4.12627e+11	4.05261e+12	5.01750e+11	9.90144e+11	9.67819e+09	1.40275e+09	6.15733e+12	4.07306e+09	1.44398e+08	2.75392e+10	3.58688e+11	1.30739e+11	8.81402e+10
4.07380e+14	1.78739e+17	4.11041e+11	3.86480e+12	4.53666e+11	9.46876e+11	8.33597e+09	1.53759e+09	5.93506e+12	3.34872e+09	1.13688e+08	2.75799e+10	3.47772e+11	1.22913e+11	7.76096e+10
4.07380e+14	1.69842e+17	4.09333e+11	3.68333e+12	4.09595e+11	9.04567e+11	7.17063e+09	1.68364e+09	5.71172e+12	2.74646e+09	8.92884e+07	2.76145e+10	3.36718e+11	1.15351e+11	6.82229e+10
4.07380e+14	1.61392e+17	4.07509e+11	3.50857e+12	3.69347e+11	8.63345e+11	6.16223e+09	1.84135e+09	5.48849e+12	2.24782e+09	6.99850e+07	2.76437e+10	3.25611e+11	1.08084e+11	5.98895e+10
4.07380e+14	1.53366e+17	4.05571e+11	3.34041e+12	3.32639e+11	8.23225e+11	5.29063e+09	2.01138e+09	5.26594e+12	1.83585e+09	5.47456e+07	2.76691e+10	3.14500e+11	1.01121e+11	5.25057e+10
4.07380e+14	1.45723e+17	4.03514e+11	3.17827e+12	2.99133e+11	7.84116e+11	4.53655e+09	2.19468e+09	5.04401e+12	1.49558e+09	4.27181e+07	2.76932e+10	3.03394e+11	9.44480e+10	4.59635e+10
