#depth	Te	cC/dT	dt/dr	d^2T/dr^2
6.56420e+20	8.5131e+03	2.92e-33	-2.47e-19	2.45e-38
6.56420e+20	8.5131e+03	2.92e-33	-2.47e-19	0.00e+00
2.85431e+18	8.7149e+03	3.46e-33
1.71259e+19	8.7052e+03	3.45e-33	-4.25e-19
5.62070e+19	8.6912e+03	3.43e-33	-2.53e-19	3.11e-39
1.08862e+20	8.6590e+03	3.40e-33	-6.45e-19	-7.85e-39
1.56557e+20	8.6318e+03	3.37e-33	-5.98e-19	1.05e-39
1.99826e+20	8.6139e+03	3.35e-33	-4.35e-19	3.95e-39
2.38996e+20	8.5965e+03	3.34e-33	-4.70e-19	-9.20e-40
2.74415e+20	8.5802e+03	3.32e-33	-4.84e-19	-4.33e-40
3.06410e+20	8.5670e+03	3.31e-33	-4.36e-19	1.59e-39
3.35294e+20	8.5558e+03	3.30e-33	-4.06e-19	1.09e-39
3.61358e+20	8.5457e+03	3.29e-33	-4.11e-19	-1.96e-40
3.84869e+20	8.5369e+03	3.28e-33	-3.95e-19	6.98e-40
4.06070e+20	8.5292e+03	3.27e-33	-3.82e-19	6.83e-40
4.25182e+20	8.5224e+03	3.26e-33	-3.72e-19	5.02e-40
4.42409e+20	8.5164e+03	3.26e-33	-3.69e-19	1.86e-40
4.57933e+20	8.5111e+03	3.25e-33	-3.60e-19	6.56e-40
4.71921e+20	8.5064e+03	3.25e-33	-3.55e-19	3.27e-40
4.84522e+20	8.5022e+03	3.25e-33	-3.50e-19	4.71e-40
4.95873e+20	8.4985e+03	3.24e-33	-3.47e-19	2.50e-40
5.06096e+20	8.4952e+03	3.24e-33	-3.42e-19	5.30e-40
5.15304e+20	8.4922e+03	3.24e-33	-3.40e-19	2.55e-40
5.23596e+20	8.4895e+03	3.23e-33	-3.39e-19	1.25e-40
5.31062e+20	8.4872e+03	3.23e-33	-3.33e-19	8.08e-40
5.37786e+20	8.4853e+03	3.23e-33	-2.94e-19	6.19e-39
5.44018e+20	8.4829e+03	3.23e-33	-4.04e-19	-1.81e-38
5.50113e+20	8.4816e+03	3.23e-33	-2.09e-19	3.21e-38
5.56210e+20	8.4792e+03	3.22e-33	-3.87e-19	-2.93e-38
5.62308e+20	8.4783e+03	3.22e-33	-1.48e-19	3.93e-38
5.68408e+20	8.4755e+03	3.22e-33	-4.69e-19	-5.27e-38
5.74510e+20	8.4743e+03	3.22e-33	-1.87e-19	4.62e-38
5.80613e+20	8.4722e+03	3.22e-33	-3.49e-19	-2.66e-38
5.86718e+20	8.4715e+03	3.22e-33	-1.06e-19	3.98e-38
5.92824e+20	8.4684e+03	3.21e-33	-5.15e-19	-6.69e-38
5.97146e+20	8.4675e+03	3.21e-33	-3.71e-19	5.69e-38
5.97146e+20	8.4675e+03	3.21e-33	-3.71e-19	0.00e+00
2.69082e+18	8.6654e+03	3.81e-33
1.61449e+19	8.6556e+03	3.80e-33	-4.55e-19
5.20274e+19	8.6414e+03	3.78e-33	-2.82e-19	3.44e-39
9.98427e+19	8.6100e+03	3.74e-33	-6.92e-19	-9.04e-39
1.43157e+20	8.5835e+03	3.71e-33	-6.43e-19	1.20e-39
1.82449e+20	8.5660e+03	3.69e-33	-4.68e-19	4.68e-39
2.18017e+20	8.5490e+03	3.67e-33	-5.05e-19	-1.10e-39
2.50178e+20	8.5332e+03	3.66e-33	-5.17e-19	-3.93e-40
2.79230e+20	8.5202e+03	3.64e-33	-4.71e-19	1.69e-39
3.05456e+20	8.5093e+03	3.63e-33	-4.38e-19	1.31e-39
3.29121e+20	8.4993e+03	3.62e-33	-4.45e-19	-3.11e-40
3.50468e+20	8.4907e+03	3.61e-33	-4.27e-19	9.02e-40
3.69717e+20	8.4831e+03	3.60e-33	-4.14e-19	7.00e-40
3.87070e+20	8.4765e+03	3.60e-33	-4.03e-19	6.66e-40
4.02711e+20	8.4706e+03	3.59e-33	-4.01e-19	1.52e-40
4.16805e+20	8.4654e+03	3.58e-33	-3.89e-19	8.51e-40
4.29504e+20	8.4607e+03	3.58e-33	-3.86e-19	2.88e-40
4.40944e+20	8.4566e+03	3.57e-33	-3.79e-19	6.45e-40
4.51249e+20	8.4529e+03	3.57e-33	-3.77e-19	2.24e-40
4.60531e+20	8.4497e+03	3.57e-33	-3.70e-19	7.02e-40
4.68890e+20	8.4468e+03	3.56e-33	-3.69e-19	1.90e-40
4.76418e+20	8.4442e+03	3.56e-33	-3.64e-19	6.32e-40
4.83196e+20	8.4418e+03	3.56e-33	-3.63e-19	2.27e-40
4.89300e+20	8.4400e+03	3.56e-33	-3.18e-19	7.80e-39
4.94963e+20	8.4376e+03	3.55e-33	-4.38e-19	-2.17e-38
5.00507e+20	8.4363e+03	3.55e-33	-2.24e-19	3.86e-38
5.06052e+20	8.4340e+03	3.55e-33	-4.24e-19	-3.61e-38
5.11599e+20	8.4331e+03	3.55e-33	-1.56e-19	4.83e-38
5.17147e+20	8.4303e+03	3.55e-33	-5.14e-19	-6.44e-38
5.22697e+20	8.4291e+03	3.55e-33	-2.00e-19	5.65e-38
5.28248e+20	8.4270e+03	3.54e-33	-3.81e-19	-3.26e-38
5.33800e+20	8.4264e+03	3.54e-33	-1.09e-19	4.89e-38
5.39354e+20	8.4233e+03	3.54e-33	-5.66e-19	-8.22e-38
5.43235e+20	8.4224e+03	3.54e-33	-4.11e-19	7.02e-38
5.43235e+20	8.4224e+03	3.54e-33	-4.11e-19	0.00e+00
2.53778e+18	8.6162e+03	4.20e-33
1.52267e+19	8.6062e+03	4.18e-33	-4.94e-19
4.81846e+19	8.5919e+03	4.16e-33	-3.14e-19	3.96e-39
9.16023e+19	8.5613e+03	4.12e-33	-7.42e-19	-1.04e-38
1.30936e+20	8.5356e+03	4.09e-33	-6.86e-19	1.47e-39
1.66614e+20	8.5185e+03	4.07e-33	-5.04e-19	5.38e-39
1.98909e+20	8.5017e+03	4.05e-33	-5.47e-19	-1.42e-39
2.28111e+20	8.4863e+03	4.03e-33	-5.57e-19	-3.64e-40
2.54487e+20	8.4736e+03	4.01e-33	-5.09e-19	1.95e-39
2.78298e+20	8.4629e+03	4.00e-33	-4.74e-19	1.55e-39
2.99784e+20	8.4530e+03	3.99e-33	-4.82e-19	-3.97e-40
3.19164e+20	8.4446e+03	3.98e-33	-4.61e-19	1.12e-39
3.36640e+20	8.4371e+03	3.97e-33	-4.49e-19	7.76e-40
3.52393e+20	8.4306e+03	3.96e-33	-4.36e-19	8.24e-40
3.66592e+20	8.4248e+03	3.95e-33	-4.34e-19	1.39e-40
3.79387e+20	8.4196e+03	3.95e-33	-4.22e-19	1.05e-39
3.90915e+20	8.4151e+03	3.94e-33	-4.18e-19	3.03e-40
4.01301e+20	8.4110e+03	3.94e-33	-4.10e-19	8.10e-40
4.10656e+20	8.4074e+03	3.93e-33	-4.09e-19	1.90e-40
4.19081e+20	8.4042e+03	3.93e-33	-4.01e-19	9.05e-40
4.26670e+20	8.4013e+03	3.93e-33	-4.00e-19	1.49e-40
4.33503e+20	8.3988e+03	3.92e-33	-3.95e-19	8.39e-40
4.39656e+20	8.3965e+03	3.92e-33	-3.94e-19	1.80e-40
4.45197e+20	8.3947e+03	3.92e-33	-3.46e-19	9.03e-39
4.50343e+20	8.3923e+03	3.92e-33	-4.72e-19	-2.49e-38
4.55385e+20	8.3910e+03	3.91e-33	-2.54e-19	4.31e-38
4.60429e+20	8.3888e+03	3.91e-33	-4.43e-19	-3.74e-38
4.65474e+20	8.3878e+03	3.91e-33	-1.98e-19	4.85e-38
4.70520e+20	8.3851e+03	3.91e-33	-5.20e-19	-6.38e-38
4.75568e+20	8.3839e+03	3.91e-33	-2.39e-19	5.56e-38
4.80617e+20	8.3819e+03	3.90e-33	-3.98e-19	-3.14e-38
4.85667e+20	8.3811e+03	3.90e-33	-1.64e-19	4.62e-38
4.90718e+20	8.3783e+03	3.90e-33	-5.48e-19	-7.60e-38
4.94201e+20	8.3772e+03	3.90e-33	-5.87e-19	-2.00e-38
4.94201e+20	8.3772e+03	3.90e-33	-5.87e-19	0.00e+00
2.39433e+18	8.5672e+03	4.62e-33
1.43660e+19	8.5570e+03	4.60e-33	-5.29e-19
4.46490e+19	8.5439e+03	4.58e-33	-3.17e-19	5.11e-39
8.40733e+19	8.5131e+03	4.53e-33	-8.24e-19	-1.35e-38
1.19792e+20	8.4879e+03	4.50e-33	-7.40e-19	2.48e-39
1.52186e+20	8.4711e+03	4.47e-33	-5.47e-19	6.28e-39
1.81508e+20	8.4547e+03	4.45e-33	-5.87e-19	-1.44e-39
2.08020e+20	8.4394e+03	4.43e-33	-6.11e-19	-9.63e-40
2.31966e+20	8.4270e+03	4.42e-33	-5.46e-19	2.87e-39
2.53582e+20	8.4164e+03	4.40e-33	-5.16e-19	1.42e-39
2.73087e+20	8.4068e+03	4.39e-33	-5.19e-19	-1.27e-40
2.90680e+20	8.3984e+03	4.38e-33	-5.03e-19	9.28e-40
3.06544e+20	8.3911e+03	4.37e-33	-4.83e-19	1.36e-39
3.20845e+20	8.3847e+03	4.36e-33	-4.75e-19	5.44e-40
3.33734e+20	8.3790e+03	4.35e-33	-4.68e-19	5.74e-40
3.45348e+20	8.3739e+03	4.35e-33	-4.59e-19	8.43e-40
3.55812e+20	8.3694e+03	4.34e-33	-4.52e-19	7.53e-40
3.65239e+20	8.3654e+03	4.33e-33	-4.47e-19	5.44e-40
3.73731e+20	8.3619e+03	4.33e-33	-4.42e-19	6.56e-40
3.81379e+20	8.3587e+03	4.33e-33	-4.37e-19	6.43e-40
3.88266e+20	8.3559e+03	4.32e-33	-4.33e-19	5.79e-40
3.94469e+20	8.3534e+03	4.32e-33	-4.29e-19	6.39e-40
4.00054e+20	8.3511e+03	4.32e-33	-4.26e-19	5.45e-40
4.05083e+20	8.3493e+03	4.31e-33	-3.81e-19	9.45e-39
4.09759e+20	8.3470e+03	4.31e-33	-5.04e-19	-2.67e-38
4.14345e+20	8.3455e+03	4.31e-33	-3.12e-19	4.18e-38
4.18933e+20	8.3436e+03	4.31e-33	-4.28e-19	-2.53e-38
4.23521e+20	8.3421e+03	4.30e-33	-3.30e-19	2.13e-38
4.28111e+20	8.3402e+03	4.30e-33	-4.13e-19	-1.81e-38
4.32702e+20	8.3388e+03	4.30e-33	-2.93e-19	2.62e-38
4.37294e+20	8.3368e+03	4.30e-33	-4.47e-19	-3.36e-38
4.41888e+20	8.3357e+03	4.30e-33	-2.41e-19	4.49e-38
4.46482e+20	8.3334e+03	4.29e-33	-5.00e-19	-5.63e-38
4.49605e+20	8.3327e+03	4.29e-33	-4.27e-19	4.44e-38
4.49605e+20	8.3327e+03	4.29e-33	-4.27e-19	0.00e+00
2.25987e+18	8.5185e+03	5.08e-33
1.35592e+19	8.5083e+03	5.06e-33	-5.66e-19
4.13956e+19	8.4950e+03	5.04e-33	-3.55e-19	5.60e-39
7.71891e+19	8.4648e+03	4.99e-33	-8.87e-19	-1.57e-38
1.09620e+20	8.4402e+03	4.95e-33	-7.97e-19	2.92e-39
1.39030e+20	8.4236e+03	4.92e-33	-5.92e-19	7.34e-39
1.65650e+20	8.4075e+03	4.90e-33	-6.36e-19	-1.75e-39
1.89717e+20	8.3925e+03	4.88e-33	-6.59e-19	-9.96e-40
2.11454e+20	8.3803e+03	4.86e-33	-5.91e-19	3.31e-39
2.31076e+20	8.3699e+03	4.84e-33	-5.59e-19	1.71e-39
2.48781e+20	8.3604e+03	4.83e-33	-5.62e-19	-1.80e-40
2.64751e+20	8.3522e+03	4.82e-33	-5.45e-19	1.16e-39
2.79150e+20	8.3450e+03	4.81e-33	-5.24e-19	1.54e-39
2.92130e+20	8.3387e+03	4.80e-33	-5.15e-19	6.97e-40
3.03828e+20	8.3331e+03	4.79e-33	-5.08e-19	6.05e-40
3.14370e+20	8.3281e+03	4.78e-33	-4.97e-19	1.09e-39
3.23868e+20	8.3237e+03	4.78e-33	-4.90e-19	8.10e-40
3.32424e+20	8.3198e+03	4.77e-33	-4.84e-19	7.29e-40
3.40131e+20	8.3163e+03	4.77e-33	-4.79e-19	6.85e-40
3.47072e+20	8.3131e+03	4.76e-33	-4.74e-19	8.62e-40
3.53323e+20	8.3104e+03	4.76e-33	-4.70e-19	6.44e-40
3.58953e+20	8.3079e+03	4.75e-33	-4.66e-19	7.02e-40
3.64022e+20	8.3057e+03	4.75e-33	-4.63e-19	6.65e-40
3.68586e+20	8.3038e+03	4.75e-33	-4.18e-19	1.04e-38
3.72834e+20	8.3016e+03	4.74e-33	-5.40e-19	-2.94e-38
3.77006e+20	8.3005e+03	4.74e-33	-2.59e-19	6.75e-38
3.81178e+20	8.2981e+03	4.74e-33	-5.91e-19	-7.95e-38
3.85352e+20	8.2975e+03	4.74e-33	-1.26e-19	1.11e-37
3.89527e+20	8.2944e+03	4.73e-33	-7.39e-19	-1.47e-37
3.93702e+20	8.2936e+03	4.73e-33	-2.08e-19	1.27e-37
3.97879e+20	8.2914e+03	4.73e-33	-5.20e-19	-7.48e-38
4.02057e+20	8.2912e+03	4.73e-33	-3.79e-20	1.15e-37
4.06236e+20	8.2876e+03	4.72e-33	-8.61e-19	-1.97e-37
4.09033e+20	8.2871e+03	4.72e-33	-3.89e-19	3.33e-37
4.09033e+20	8.2871e+03	4.72e-33	-3.89e-19	0.00e+00
2.13375e+18	8.4700e+03	5.59e-33
1.28025e+19	8.4596e+03	5.56e-33	-6.06e-19
3.83997e+19	8.4460e+03	5.54e-33	-3.98e-19	6.08e-39
7.08935e+19	8.4165e+03	5.48e-33	-9.56e-19	-1.81e-38
1.00336e+20	8.3925e+03	5.44e-33	-8.59e-19	3.44e-39
1.27035e+20	8.3762e+03	5.42e-33	-6.42e-19	8.56e-39
1.51198e+20	8.3603e+03	5.39e-33	-6.91e-19	-2.12e-39
1.73044e+20	8.3455e+03	5.36e-33	-7.12e-19	-1.00e-39
1.92775e+20	8.3335e+03	5.34e-33	-6.41e-19	3.78e-39
2.10584e+20	8.3233e+03	5.33e-33	-6.06e-19	2.08e-39
2.26654e+20	8.3140e+03	5.31e-33	-6.10e-19	-2.66e-40
2.41147e+20	8.3059e+03	5.30e-33	-5.89e-19	1.48e-39
2.54216e+20	8.2989e+03	5.29e-33	-5.68e-19	1.70e-39
2.65996e+20	8.2926e+03	5.28e-33	-5.58e-19	9.32e-40
2.76613e+20	8.2871e+03	5.27e-33	-5.51e-19	6.52e-40
2.86180e+20	8.2822e+03	5.26e-33	-5.39e-19	1.32e-39
2.94800e+20	8.2779e+03	5.25e-33	-5.32e-19	9.48e-40
3.02564e+20	8.2740e+03	5.25e-33	-5.25e-19	8.79e-40
3.09558e+20	8.2705e+03	5.24e-33	-5.20e-19	7.82e-40
3.15858e+20	8.2675e+03	5.24e-33	-5.14e-19	1.07e-39
3.21531e+20	8.2647e+03	5.23e-33	-5.10e-19	7.18e-40
3.26639e+20	8.2623e+03	5.23e-33	-5.05e-19	8.85e-40
3.31239e+20	8.2601e+03	5.23e-33	-5.02e-19	7.48e-40
3.35381e+20	8.2583e+03	5.22e-33	-4.57e-19	1.15e-38
3.39240e+20	8.2561e+03	5.22e-33	-5.80e-19	-3.24e-38
3.43035e+20	8.2548e+03	5.22e-33	-3.46e-19	6.16e-38
3.46830e+20	8.2527e+03	5.21e-33	-5.43e-19	-5.18e-38
3.50626e+20	8.2516e+03	5.21e-33	-3.06e-19	6.24e-38
3.54423e+20	8.2493e+03	5.21e-33	-5.92e-19	-7.54e-38
3.58221e+20	8.2487e+03	5.21e-33	-1.67e-19	1.12e-37
3.62020e+20	8.2458e+03	5.20e-33	-7.46e-19	-1.52e-37
3.65820e+20	8.2449e+03	5.20e-33	-2.54e-19	1.30e-37
3.69621e+20	8.2428e+03	5.20e-33	-5.38e-19	-7.48e-38
3.72124e+20	8.2424e+03	5.20e-33	-3.92e-19	1.21e-37
3.72124e+20	8.2424e+03	5.20e-33	-3.92e-19	0.00e+00
2.01539e+18	8.4213e+03	6.14e-33
1.20923e+19	8.4109e+03	6.12e-33	-6.49e-19
3.56399e+19	8.3970e+03	6.09e-33	-4.47e-19	6.53e-39
6.51350e+19	8.3682e+03	6.03e-33	-1.03e-18	-2.08e-38
9.18623e+19	8.3446e+03	5.98e-33	-9.27e-19	4.05e-39
1.16096e+20	8.3286e+03	5.95e-33	-6.96e-19	1.00e-38
1.38028e+20	8.3129e+03	5.93e-33	-7.51e-19	-2.62e-39
1.57855e+20	8.2985e+03	5.90e-33	-7.68e-19	-9.26e-40
1.75762e+20	8.2867e+03	5.88e-33	-6.95e-19	4.28e-39
1.91925e+20	8.2766e+03	5.86e-33	-6.56e-19	2.58e-39
2.06508e+20	8.2674e+03	5.84e-33	-6.62e-19	-4.35e-40
2.19661e+20	8.2595e+03	5.83e-33	-6.38e-19	1.92e-39
2.31520e+20	8.2525e+03	5.82e-33	-6.17e-19	1.85e-39
2.42210e+20	8.2464e+03	5.80e-33	-6.04e-19	1.25e-39
2.51845e+20	8.2409e+03	5.79e-33	-5.99e-19	6.47e-40
2.60526e+20	8.2361e+03	5.79e-33	-5.84e-19	1.72e-39
2.68347e+20	8.2319e+03	5.78e-33	-5.78e-19	9.03e-40
2.75393e+20	8.2281e+03	5.77e-33	-5.69e-19	1.29e-39
2.81740e+20	8.2247e+03	5.77e-33	-5.65e-19	6.95e-40
2.87455e+20	8.2216e+03	5.76e-33	-5.57e-19	1.51e-39
2.92603e+20	8.2189e+03	5.76e-33	-5.54e-19	5.53e-40
2.97238e+20	8.2165e+03	5.75e-33	-5.48e-19	1.39e-39
3.01412e+20	8.2144e+03	5.75e-33	-5.46e-19	6.16e-40
3.05171e+20	8.2126e+03	5.74e-33	-5.00e-19	1.26e-38
3.08677e+20	8.2104e+03	5.74e-33	-6.22e-19	-3.53e-38
3.12128e+20	8.2092e+03	5.74e-33	-3.74e-19	7.21e-38
3.15580e+20	8.2071e+03	5.73e-33	-5.96e-19	-6.44e-38
3.19032e+20	8.2060e+03	5.73e-33	-3.23e-19	7.92e-38
3.22486e+20	8.2037e+03	5.73e-33	-6.53e-19	-9.57e-38
3.25941e+20	8.2032e+03	5.73e-33	-1.66e-19	1.41e-37
3.29396e+20	8.2003e+03	5.72e-33	-8.29e-19	-1.92e-37
3.32852e+20	8.1994e+03	5.72e-33	-2.64e-19	1.63e-37
3.36309e+20	8.1973e+03	5.72e-33	-5.91e-19	-9.47e-38
3.38547e+20	8.1969e+03	5.72e-33	-4.00e-19	1.88e-37
3.38547e+20	8.1969e+03	5.72e-33	-4.00e-19	0.00e+00
1.90426e+18	8.3726e+03	6.75e-33
1.14256e+19	8.3620e+03	6.72e-33	-6.97e-19
3.30963e+19	8.3480e+03	6.69e-33	-4.98e-19	7.06e-39
5.98664e+19	8.3197e+03	6.63e-33	-1.11e-18	-2.42e-38
8.41262e+19	8.2966e+03	6.58e-33	-1.00e-18	4.97e-39
1.06120e+20	8.2808e+03	6.54e-33	-7.55e-19	1.17e-38
1.26024e+20	8.2654e+03	6.51e-33	-8.16e-19	-3.20e-39
1.44017e+20	8.2512e+03	6.48e-33	-8.31e-19	-8.76e-40
1.60266e+20	8.2396e+03	6.46e-33	-7.54e-19	4.97e-39
1.74933e+20	8.2297e+03	6.44e-33	-7.11e-19	3.07e-39
1.88166e+20	8.2207e+03	6.42e-33	-7.18e-19	-5.25e-40
2.00100e+20	8.2128e+03	6.41e-33	-6.92e-19	2.34e-39
2.10861e+20	8.2060e+03	6.39e-33	-6.70e-19	2.14e-39
2.20561e+20	8.2000e+03	6.38e-33	-6.56e-19	1.52e-39
2.29302e+20	8.1946e+03	6.37e-33	-6.50e-19	7.34e-40
2.37179e+20	8.1899e+03	6.36e-33	-6.34e-19	2.08e-39
2.44275e+20	8.1856e+03	6.35e-33	-6.27e-19	1.08e-39
2.50668e+20	8.1819e+03	6.35e-33	-6.18e-19	1.46e-39
2.56426e+20	8.1786e+03	6.34e-33	-6.13e-19	9.34e-40
2.61612e+20	8.1756e+03	6.33e-33	-6.05e-19	1.70e-39
2.66282e+20	8.1729e+03	6.33e-33	-6.01e-19	7.92e-40
2.70488e+20	8.1705e+03	6.32e-33	-5.95e-19	1.43e-39
2.74274e+20	8.1684e+03	6.32e-33	-5.92e-19	9.61e-40
2.77684e+20	8.1666e+03	6.32e-33	-5.51e-19	1.26e-38
2.80869e+20	8.1648e+03	6.31e-33	-5.95e-19	-1.38e-38
2.84008e+20	8.1632e+03	6.31e-33	-5.15e-19	2.55e-38
2.87147e+20	8.1613e+03	6.31e-33	-5.91e-19	-2.44e-38
2.90288e+20	8.1601e+03	6.30e-33	-3.95e-19	6.24e-38
2.93429e+20	8.1580e+03	6.30e-33	-6.58e-19	-8.38e-38
2.96571e+20	8.1570e+03	6.30e-33	-3.13e-19	1.10e-37
2.99714e+20	8.1547e+03	6.29e-33	-7.30e-19	-1.33e-37
3.02858e+20	8.1543e+03	6.29e-33	-1.35e-19	1.89e-37
3.06002e+20	8.1513e+03	6.29e-33	-9.45e-19	-2.57e-37
3.08000e+20	8.1505e+03	6.28e-33	-9.97e-19	-6.16e-38
3.08000e+20	8.1505e+03	6.28e-33	-9.97e-19	0.00e+00
1.79987e+18	8.3238e+03	7.42e-33
1.07992e+19	8.3130e+03	7.39e-33	-7.48e-19
3.07507e+19	8.2987e+03	7.35e-33	-5.61e-19	7.35e-39
5.50443e+19	8.2710e+03	7.28e-33	-1.20e-18	-2.78e-38
7.70612e+19	8.2484e+03	7.23e-33	-1.08e-18	5.87e-39
9.70203e+19	8.2328e+03	7.19e-33	-8.20e-19	1.37e-38
1.15081e+20	8.2176e+03	7.16e-33	-8.88e-19	-3.98e-39
1.31407e+20	8.2037e+03	7.13e-33	-8.97e-19	-6.02e-40
1.46151e+20	8.1922e+03	7.10e-33	-8.19e-19	5.62e-39
1.59458e+20	8.1825e+03	7.08e-33	-7.71e-19	3.76e-39
1.71463e+20	8.1736e+03	7.06e-33	-7.80e-19	-7.64e-40
1.82291e+20	8.1659e+03	7.04e-33	-7.49e-19	3.04e-39
1.92053e+20	8.1592e+03	7.03e-33	-7.28e-19	2.23e-39
2.00853e+20	8.1533e+03	7.01e-33	-7.11e-19	2.09e-39
2.08783e+20	8.1479e+03	7.00e-33	-7.06e-19	6.16e-40
2.15929e+20	8.1433e+03	6.99e-33	-6.87e-19	2.76e-39
2.22367e+20	8.1391e+03	6.98e-33	-6.82e-19	9.41e-40
2.28166e+20	8.1354e+03	6.97e-33	-6.70e-19	2.11e-39
2.33389e+20	8.1322e+03	6.97e-33	-6.66e-19	7.59e-40
2.38094e+20	8.1292e+03	6.96e-33	-6.56e-19	2.32e-39
2.42330e+20	8.1266e+03	6.95e-33	-6.54e-19	5.60e-40
2.46145e+20	8.1243e+03	6.95e-33	-6.46e-19	2.24e-39
2.49580e+20	8.1222e+03	6.95e-33	-6.44e-19	4.97e-40
2.52673e+20	8.1204e+03	6.94e-33	-6.05e-19	1.34e-38
2.55566e+20	8.1186e+03	6.94e-33	-6.39e-19	-1.19e-38
2.58421e+20	8.1170e+03	6.93e-33	-5.66e-19	2.55e-38
2.61277e+20	8.1152e+03	6.93e-33	-6.33e-19	-2.37e-38
2.64133e+20	8.1138e+03	6.93e-33	-4.77e-19	5.46e-38
2.66990e+20	8.1119e+03	6.92e-33	-6.45e-19	-5.86e-38
2.69848e+20	8.1106e+03	6.92e-33	-4.54e-19	6.70e-38
2.72706e+20	8.1088e+03	6.92e-33	-6.54e-19	-7.03e-38
2.75566e+20	8.1077e+03	6.91e-33	-3.91e-19	9.21e-38
2.78425e+20	8.1056e+03	6.91e-33	-7.20e-19	-1.15e-37
2.80207e+20	8.1047e+03	6.91e-33	-1.30e-18	-8.17e-37
2.80207e+20	8.1047e+03	6.91e-33	-1.30e-18	0.00e+00
1.70177e+18	8.2747e+03	8.11e-33
1.02106e+19	8.2644e+03	8.10e-33	-7.62e-19
2.85983e+19	8.2492e+03	8.07e-33	-6.53e-19	4.71e-39
5.06529e+19	8.2220e+03	7.99e-33	-1.30e-18	-3.09e-38
7.06318e+19	8.1993e+03	7.94e-33	-1.19e-18	5.65e-39
8.87394e+19	8.1842e+03	7.90e-33	-8.77e-19	1.83e-38
1.05123e+20	8.1698e+03	7.86e-33	-9.29e-19	-3.31e-39
1.19933e+20	8.1557e+03	7.83e-33	-9.99e-19	-4.98e-39
1.33308e+20	8.1446e+03	7.80e-33	-8.78e-19	9.51e-39
1.45380e+20	8.1350e+03	7.77e-33	-8.42e-19	3.20e-39
1.56271e+20	8.1263e+03	7.75e-33	-8.40e-19	1.28e-40
1.66094e+20	8.1186e+03	7.73e-33	-8.23e-19	1.87e-39
1.74949e+20	8.1120e+03	7.72e-33	-7.83e-19	4.80e-39
1.82931e+20	8.1062e+03	7.70e-33	-7.78e-19	6.18e-40
1.90125e+20	8.1010e+03	7.69e-33	-7.61e-19	2.43e-39
1.96606e+20	8.0963e+03	7.68e-33	-7.52e-19	1.53e-39
2.02445e+20	8.0923e+03	7.67e-33	-7.35e-19	2.97e-39
2.07705e+20	8.0886e+03	7.66e-33	-7.32e-19	6.95e-40
2.12443e+20	8.0854e+03	7.65e-33	-7.20e-19	2.60e-39
2.16710e+20	8.0825e+03	7.65e-33	-7.16e-19	1.03e-39
2.20553e+20	8.0799e+03	7.64e-33	-7.07e-19	2.55e-39
2.24013e+20	8.0776e+03	7.64e-33	-7.05e-19	6.44e-40
2.27129e+20	8.0756e+03	7.63e-33	-6.97e-19	2.62e-39
2.29934e+20	8.0738e+03	7.63e-33	-6.74e-19	8.65e-39
2.32561e+20	8.0720e+03	7.62e-33	-6.92e-19	-6.76e-39
2.35158e+20	8.0705e+03	7.62e-33	-5.60e-19	5.07e-38
2.37755e+20	8.0686e+03	7.61e-33	-7.52e-19	-7.39e-38
2.40353e+20	8.0674e+03	7.61e-33	-4.55e-19	1.14e-37
2.42952e+20	8.0654e+03	7.61e-33	-7.67e-19	-1.20e-37
2.45551e+20	8.0644e+03	7.60e-33	-3.64e-19	1.55e-37
2.48151e+20	8.0622e+03	7.60e-33	-8.74e-19	-1.96e-37
2.50751e+20	8.0618e+03	7.60e-33	-1.44e-19	2.81e-37
2.53352e+20	8.0589e+03	7.59e-33	-1.13e-18	-3.79e-37
2.54939e+20	8.0580e+03	7.59e-33	-1.45e-18	-5.64e-37
2.54939e+20	8.0580e+03	7.59e-33	-1.45e-18	0.00e+00
1.60953e+18	8.2254e+03	8.90e-33
9.65721e+18	8.2148e+03	8.89e-33	-8.24e-19
2.66005e+19	8.1993e+03	8.85e-33	-7.35e-19	4.23e-39
4.66091e+19	8.1727e+03	8.77e-33	-1.40e-18	-3.51e-38
6.47358e+19	8.1504e+03	8.71e-33	-1.29e-18	6.61e-39
8.11630e+19	8.1355e+03	8.67e-33	-9.54e-19	2.14e-38
9.60248e+19	8.1213e+03	8.63e-33	-1.01e-18	-3.88e-39
1.09459e+20	8.1075e+03	8.59e-33	-1.08e-18	-5.72e-39
1.21591e+20	8.0965e+03	8.56e-33	-9.54e-19	1.11e-38
1.32541e+20	8.0870e+03	8.54e-33	-9.14e-19	3.84e-39
1.42419e+20	8.0785e+03	8.51e-33	-9.13e-19	1.43e-40
1.51328e+20	8.0709e+03	8.49e-33	-8.93e-19	2.26e-39
1.59359e+20	8.0644e+03	8.48e-33	-8.51e-19	5.60e-39
1.66598e+20	8.0586e+03	8.46e-33	-8.45e-19	9.10e-40
1.73122e+20	8.0535e+03	8.45e-33	-8.28e-19	2.75e-39
1.79000e+20	8.0490e+03	8.43e-33	-8.17e-19	1.90e-39
1.84296e+20	8.0450e+03	8.42e-33	-7.99e-19	3.51e-39
1.89066e+20	8.0414e+03	8.41e-33	-7.95e-19	8.64e-40
1.93363e+20	8.0382e+03	8.40e-33	-7.83e-19	3.01e-39
